,ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,CMD1region,CMD2region,CMD3region
52,3363,296.12721,-14.697920000000002,16.83,0.06,-0.03,16.01,0.06,-0.09,15.07,0.05,-0.13,13.53,0.04,-0.11,8.79,0.02,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
53,3512,296.22254,-14.72114,16.53,0.1,0.49,16.06,0.12,0.36,14.01,0.1,0.48,12.3,0.11,0.5,5.4,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
54,3638,296.22614,-14.712520000000001,16.11,0.05,0.35,16.1,0.07,0.37,15.33,0.09,0.34,13.65,0.07,-0.03,8.06,0.01,0.23118717067320999,296.22607400000004,-14.712527,17.783,0.042,16.848,0.023,16.48,0.024,4,4,5
55,3657,296.16186,-14.85839,16.03,0.07,-0.02,16.1,0.06,0.0,15.51,0.05,-0.21,14.27,0.09,-0.31,9.31,0.06,0.299269423458362,296.16177400000004,-14.858389,17.426,0.034,16.552,0.023,16.358,0.025,3,3,5
56,3699,296.17728,-14.84239,16.4,0.13,2.06,16.12,0.13,2.57,15.07,0.15,2.81,12.93,0.16,2.25,5.18,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
57,3733,296.17832999999996,-14.843420000000002,15.99,0.05,0.15,16.13,0.03,0.19,15.78,0.06,0.84,13.8,0.12,0.25,7.27,0.11,0.16072024728110199,296.17828399999996,-14.843416,17.358,0.032,16.605999999999998,0.024,16.404,0.026000000000000002,3,3,5
58,3773,296.25169,-14.794479999999998,16.16,0.03,0.62,16.14,0.07,1.0,15.03,0.09,0.89,13.8,0.11,0.88,9.72,0.07,0.258361721710125,296.251617,-14.794467000000001,17.798,0.045,16.829,0.028999999999999998,16.589000000000002,0.03,3,4,5
59,3823,296.2312,-14.842310000000001,15.95,0.06,0.39,16.15,0.07,0.36,15.28,0.06,0.29,13.94,0.09,0.5,9.88,0.1,0.31352044303735804,296.23111,-14.842314000000002,16.984,0.024,16.426,0.021,16.285,0.023,2,2,5
60,3833,296.21168,-14.877820000000002,16.48,0.04,0.0,16.15,0.08,-0.11,13.73,0.06,-0.13,12.14,0.04,0.11,6.7,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
61,3880,296.21817999999996,-14.723070000000002,16.23,0.03,-0.14,16.17,0.03,-0.05,15.56,0.1,0.39,14.1,0.08,0.09,6.08,0.01,0.14581798324018602,296.21814,-14.723057999999998,18.033,0.051,17.352,0.034,16.878,0.034,4,4,5
62,3888,296.24182,-14.804889999999999,16.44,0.08,0.16,16.17,0.05,0.09,15.68,0.06,-0.51,14.55,0.05,-0.18,9.76,0.05,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
