ID,CMD3region,RA,Dec,k36mag,e36mag,k80mag,e80mag,threesixMINUSeightzero,ERRORthreesixMINUSeightzero
8931,6,296.31854,-14.85097,17.26,0.06,16.6,0.22,0.66,0.228035085
8935,6,296.31023,-14.68027,17.2,0.06,16.41,0.17,0.79,0.180277564
8937,6,296.15703,-14.86891,17.1,0.08,16.36,0.15,0.74,0.17
8938,6,296.21479,-14.83438,17.09,0.05,16.21,0.16,0.88,0.167630546
8939,6,296.14664,-14.70212,17.39,0.09,16.38,0.14,1.01,0.16643317
8941,6,296.32009,-14.80221,17.17,0.08,15.95,0.22,1.22,0.234093998
8947,6,296.21591,-14.74766,17.03,0.06,16.44,0.16,0.59,0.170880075
8948,6,296.21108,-14.8629,17.29,0.05,16.7,0.29,0.59,0.294278779
8949,6,296.22858,-14.84635,17.1,0.06,16.77,0.24,0.33,0.247386338
8950,6,296.16607,-14.80869,17,0.08,15.79,0.13,1.21,0.152643375
8951,6,296.24427,-14.9139,17.22,0.07,16.92,0.28,0.3,0.288617394
8953,6,296.18642,-14.66682,17.34,0.05,16.41,0.13,0.93,0.139283883
8954,6,296.32512,-14.79808,17.06,0.04,16.55,0.29,0.51,0.292745623
8955,6,296.21076,-14.72521,17.8,0.06,16.61,0.21,1.19,0.218403297
8956,6,296.17963,-14.75405,17.43,0.06,16.48,0.19,0.95,0.199248588
8959,6,296.3136,-14.89421,17.08,0.05,16.55,0.25,0.53,0.254950976
8960,6,296.17256,-14.8705,17.09,0.08,16.83,0.25,0.26,0.262488095
8962,6,296.07133,-14.81755,16.98,0.06,16.19,0.18,0.79,0.18973666
8963,6,296.28828,-14.71343,17.05,0.05,16.48,0.16,0.57,0.167630546
8965,6,296.16699,-14.79997,17.36,0.06,16.35,0.15,1.01,0.161554944
8969,6,296.19714,-14.69225,17.01,0.07,16,0.11,1.01,0.130384048
8973,6,296.21625,-14.65487,17.04,0.07,15.97,0.16,1.07,0.174642492
8977,6,296.31731,-14.79617,16.98,0.08,16.63,0.19,0.35,0.206155281
8978,6,296.32127,-14.87816,16.95,0.06,15.8,0.11,1.15,0.125299641
8979,6,296.36042,-14.88605,17.25,0.04,16.47,0.18,0.78,0.184390889
8980,6,296.05392,-14.847,17.35,0.05,16.17,0.23,1.18,0.235372046
8981,6,296.29728,-14.65088,17.38,0.06,16.4,0.22,0.98,0.228035085
8984,6,296.24725,-14.82051,16.97,0.06,15.74,0.15,1.23,0.161554944
8985,6,296.22807,-14.84413,17.02,0.06,16.01,0.16,1.01,0.170880075
8986,6,296.26171,-14.82331,17.17,0.04,16.41,0.12,0.76,0.126491106
8991,6,296.21162,-14.85601,17.19,0.05,16.51,0.25,0.68,0.254950976
8993,6,296.31827,-14.78132,17.06,0.12,15.99,0.16,1.07,0.2
8996,6,296.26919,-14.64997,17.27,0.06,16.7,0.18,0.57,0.18973666
8999,6,296.11366,-14.91311,17.32,0.05,16.08,0.14,1.24,0.148660687
9000,6,296.25358,-14.92769,17,0.05,16.05,0.27,0.95,0.274590604
9003,6,296.10073,-14.70585,17.31,0.06,16.84,0.22,0.47,0.228035085
9004,6,296.24681,-14.89247,17.14,0.04,16.18,0.17,0.96,0.174642492
9005,6,296.26884,-14.86965,17.16,0.05,16.75,0.25,0.41,0.254950976
9008,6,296.35744,-14.80918,17.17,0.07,16.72,0.24,0.45,0.25
9010,6,296.16301,-14.84255,17.52,0.06,16.3,0.16,1.22,0.170880075
9012,6,296.11765,-14.91428,16.66,0.07,16.04,0.18,0.62,0.193132079
9014,6,296.31867,-14.88004,17.38,0.05,16.37,0.16,1.01,0.167630546
9016,6,296.25592,-14.82008,17.34,0.11,16.48,0.14,0.86,0.178044938
9017,6,296.38585,-14.81642,17.49,0.06,16.31,0.22,1.18,0.228035085
9027,6,296.22086,-14.93812,17.43,0.1,16.34,0.27,1.09,0.287923601
9028,6,296.24277,-14.81601,16.93,0.06,17.37,0.3,-0.44,0.305941171
9031,6,296.28604,-14.88347,17.22,0.04,16.36,0.24,0.86,0.243310501
9032,6,296.35589,-14.83537,17.27,0.04,16.4,0.19,0.87,0.194164878
9033,6,296.19528,-14.86363,17.4,0.07,16.99,0.2,0.41,0.211896201
9037,6,296.20443,-14.8011,17.07,0.05,16.14,0.16,0.93,0.167630546
9038,6,296.38182,-14.80256,17.11,0.06,16.63,0.22,0.48,0.228035085
9039,6,296.26706,-14.90041,17.02,0.06,16.28,0.24,0.74,0.247386338
9043,6,296.09619,-14.71554,17.14,0.05,16.15,0.17,0.99,0.177200451
9044,6,296.22366,-14.753,17.18,0.06,16.17,0.19,1.01,0.199248588
9046,6,296.17299,-14.82013,17.36,0.08,16.13,0.24,1.23,0.252982213
9047,6,296.18254,-14.89311,17.19,0.05,16.23,0.23,0.96,0.235372046
9048,6,296.26287,-14.67796,17.4,0.08,16.27,0.22,1.13,0.234093998
9049,6,296.23506,-14.7535,17.08,0.1,16.31,0.19,0.77,0.214709106
9052,6,296.05786,-14.73199,17.2,0.08,16.32,0.2,0.88,0.215406592
9053,6,296.12972,-14.84,17.28,0.05,16.3,0.12,0.98,0.13
9054,6,296.40476,-14.73958,17.2,0.1,15.93,0.27,1.27,0.287923601
9056,6,296.17436,-14.76607,17.18,0.05,16.73,0.25,0.45,0.254950976
9058,6,296.23026,-14.69126,17.26,0.06,16.73,0.2,0.53,0.20880613
9063,6,296.38338,-14.90839,17.02,0.05,16.23,0.22,0.79,0.225610283
9064,6,296.20483,-14.81155,16.98,0.12,16.66,0.19,0.32,0.224722051
9068,6,296.28611,-14.75356,16.75,0.06,16.17,0.17,0.58,0.180277564
9071,6,296.41874,-14.82972,17.21,0.03,16.14,0.18,1.07,0.182482876
9072,6,296.28306,-14.70522,17.27,0.06,16.52,0.16,0.75,0.170880075
9077,6,296.2814,-14.78964,17.16,0.12,16.45,0.19,0.71,0.224722051
9079,6,296.18289,-14.91573,17.16,0.05,16.88,0.25,0.28,0.254950976
9082,6,296.20458,-14.77751,17.09,0.07,16.33,0.21,0.76,0.221359436
9083,6,296.23726,-14.76495,17.19,0.04,16.37,0.2,0.82,0.203960781
9084,6,296.26643,-14.77704,16.99,0.08,16.04,0.09,0.95,0.120415946
9087,6,296.39211,-14.83346,17.38,0.06,16.41,0.19,0.97,0.199248588
9090,6,296.07663,-14.69061,17.02,0.05,16.13,0.15,0.89,0.158113883
9094,6,296.20274,-14.78489,17.29,0.06,16.75,0.28,0.54,0.286356421
9095,6,296.37816,-14.71795,17.18,0.05,16.41,0.22,0.77,0.225610283
9097,6,296.22287,-14.73532,17.09,0.06,16.14,0.23,0.95,0.237697286
9098,6,296.25183,-14.88768,16.86,0.03,15.71,0.17,1.15,0.172626765
9101,6,296.32176,-14.70374,17.3,0.04,16.35,0.16,0.95,0.164924225
9102,6,296.33486,-14.79355,17.2,0.04,16.37,0.16,0.83,0.164924225
9104,6,296.18713,-14.74913,17.19,0.06,16.06,0.12,1.13,0.134164079
9109,6,296.31279,-14.89461,17.16,0.06,17.07,0.22,0.09,0.228035085
9110,6,296.15362,-14.6677,17.49,0.06,16.61,0.22,0.88,0.228035085
9111,6,296.31833,-14.69518,17.14,0.05,15.93,0.13,1.21,0.139283883
9113,6,296.10775,-14.75391,17.29,0.04,16.22,0.27,1.07,0.272946881
9116,6,296.24451,-14.81714,17.33,0.11,16.55,0.27,0.78,0.291547595
9117,6,296.22624,-14.77468,17.15,0.03,15.99,0.15,1.16,0.152970585
9120,6,296.40711,-14.86729,17.15,0.08,16.52,0.29,0.63,0.300832179
9121,6,296.32846,-14.90952,17.07,0.07,16.04,0.11,1.03,0.130384048
9122,6,296.39609,-14.85237,17.3,0.06,16.16,0.28,1.14,0.286356421
9129,6,296.37413,-14.76487,17.3,0.04,16.67,0.16,0.63,0.164924225
9130,6,296.36961,-14.69119,17.37,0.06,16.16,0.15,1.21,0.161554944
9133,6,296.14221,-14.89567,17.32,0.07,16.49,0.22,0.83,0.230867928
9134,6,296.30217,-14.83738,17,0.05,15.91,0.1,1.09,0.111803399
9135,6,296.25574,-14.77072,17.46,0.06,16.19,0.13,1.27,0.143178211
9136,6,296.10931,-14.90917,17.19,0.06,16.16,0.17,1.03,0.180277564
9137,6,296.37263,-14.63424,17.49,0.06,16.28,0.22,1.21,0.228035085
9138,6,296.18809,-14.7237,17.13,0.06,16.27,0.2,0.86,0.20880613
9139,6,296.14725,-14.83161,17.12,0.07,16.34,0.15,0.78,0.165529454
9140,6,296.24593,-14.81808,17.09,0.05,16.18,0.15,0.91,0.158113883
9142,6,296.31907,-14.66443,17.33,0.06,16.26,0.2,1.07,0.20880613
9144,6,296.25966,-14.78184,16.66,0.05,16.02,0.15,0.64,0.158113883
9146,6,296.22396,-14.75021,17.11,0.06,16.22,0.12,0.89,0.134164079
9148,6,296.22214,-14.87841,17,0.06,16.06,0.15,0.94,0.161554944
9150,6,296.18579,-14.86406,17.29,0.05,16.34,0.23,0.95,0.235372046
9152,6,296.23717,-14.85445,16.93,0.04,15.89,0.14,1.04,0.145602198
9157,6,296.21727,-14.93895,17.39,0.06,16.64,0.16,0.75,0.170880075
9159,6,296.195,-14.84051,17.05,0.07,16.19,0.14,0.86,0.156524758
9161,6,296.21906,-14.83243,17.16,0.07,16.41,0.27,0.75,0.278926514
9165,6,296.17761,-14.78793,17.17,0.11,16.95,0.2,0.22,0.228254244
9166,6,296.1562,-14.83178,17.14,0.07,16.68,0.17,0.46,0.183847763
9168,6,296.3332,-14.84597,17.23,0.04,16.65,0.23,0.58,0.233452351
9175,6,296.22425,-14.83597,17.19,0.06,16.24,0.15,0.95,0.161554944
9176,6,296.29096,-14.81217,17.27,0.05,17.01,0.28,0.26,0.284429253
9182,6,296.34507,-14.71868,17.33,0.04,16.34,0.2,0.99,0.203960781
9185,6,296.31718,-14.88982,17.01,0.04,16.08,0.15,0.93,0.155241747
9186,6,296.13124,-14.72347,17.36,0.05,16.47,0.15,0.89,0.158113883
9188,6,296.23159,-14.77911,16.93,0.05,15.9,0.13,1.03,0.139283883
9189,6,296.16621,-14.79149,17.19,0.09,16.51,0.17,0.68,0.192353841
9192,6,296.28316,-14.76961,17.28,0.05,16.36,0.23,0.92,0.235372046
9196,6,296.31062,-14.79595,17.66,0.05,16.4,0.19,1.26,0.196468827
9197,6,296.19143,-14.73486,17.22,0.06,16.32,0.2,0.9,0.20880613
9200,6,296.30134,-14.70813,17.11,0.06,16.53,0.27,0.58,0.276586334
9203,6,296.2335,-14.78209,17.16,0.05,16.68,0.21,0.48,0.215870331
9204,6,296.35881,-14.81312,17.26,0.06,16.53,0.29,0.73,0.296141858
9205,6,296.36836,-14.75225,17.26,0.05,16.41,0.22,0.85,0.225610283
9207,6,296.06889,-14.71517,17.06,0.09,16.99,0.29,0.07,0.303644529
9211,6,296.19628,-14.73404,17.19,0.1,16.11,0.19,1.08,0.214709106
9215,6,296.27532,-14.82926,17.53,0.08,16.38,0.23,1.15,0.243515913
9217,6,296.31419,-14.88469,17.25,0.04,17.01,0.29,0.24,0.292745623
9220,6,296.18554,-14.88657,17.09,0.15,15.98,0.11,1.11,0.186010752
9222,6,296.19697,-14.82287,17,0.08,16.58,0.24,0.42,0.252982213
9223,6,296.31475,-14.73691,17.19,0.06,16.79,0.25,0.4,0.257099203
9229,6,296.36234,-14.82177,17.15,0.05,16.63,0.16,0.52,0.167630546
9231,6,296.31751,-14.71011,17.2,0.06,15.95,0.17,1.25,0.180277564
9237,6,296.10462,-14.9104,17.09,0.06,16.03,0.13,1.06,0.143178211
9238,6,296.11304,-14.70962,16.91,0.08,15.98,0.11,0.93,0.136014705
9239,6,296.29831,-14.67672,17.41,0.06,16.62,0.23,0.79,0.237697286
9241,6,296.12547,-14.77079,17.55,0.06,16.48,0.23,1.07,0.237697286
9247,6,296.21214,-14.78791,17.15,0.06,16.82,0.23,0.33,0.237697286
9250,6,296.16283,-14.70464,17.28,0.09,16.06,0.15,1.22,0.174928557
9252,6,296.24274,-14.67833,17.21,0.09,16.06,0.21,1.15,0.228473193
9253,6,296.2014,-14.90762,17.18,0.05,16.55,0.24,0.63,0.245153013
9254,6,296.35007,-14.74563,17.24,0.05,16.49,0.27,0.75,0.274590604
9255,6,296.23641,-14.6985,17.25,0.06,16.76,0.21,0.49,0.218403297
9256,6,296.30648,-14.82194,17.31,0.06,16.42,0.19,0.89,0.199248588
9258,6,296.28389,-14.66486,17.05,0.04,16.44,0.17,0.61,0.174642492
9260,6,296.12831,-14.81264,17.29,0.06,16.31,0.23,0.98,0.237697286
9261,6,296.24245,-14.72086,17.11,0.15,16.37,0.22,0.74,0.266270539
9262,6,296.05404,-14.73837,17.28,0.08,16.39,0.23,0.89,0.243515913
9264,6,296.22524,-14.74603,17.16,0.06,16.44,0.17,0.72,0.180277564
9265,6,296.18025,-14.66867,16.99,0.07,16.33,0.13,0.66,0.147648231
9266,6,296.24631,-14.74296,17.07,0.05,16.07,0.12,1,0.13
9267,6,296.25209,-14.76233,17.03,0.19,16.51,0.18,0.52,0.261725047
9270,6,296.21709,-14.89502,16.99,0.08,16.4,0.2,0.59,0.215406592
9272,6,296.26307,-14.78538,17.14,0.06,16.58,0.24,0.56,0.247386338
9273,6,296.18166,-14.67496,17.26,0.07,16,0.16,1.26,0.174642492
9274,6,296.1324,-14.85299,17.39,0.08,16.13,0.13,1.26,0.152643375
9276,6,296.19887,-14.84968,17.21,0.05,16.23,0.24,0.98,0.245153013
9278,6,296.33961,-14.66998,17.48,0.09,16.22,0.16,1.26,0.183575598
9280,6,296.27636,-14.90667,17.24,0.06,15.97,0.14,1.27,0.152315462
9282,6,296.22684,-14.84826,17.11,0.08,16.52,0.19,0.59,0.206155281
9284,6,296.38962,-14.90353,17.24,0.07,16.09,0.2,1.15,0.211896201
9285,6,296.26089,-14.77608,17.12,0.04,16.32,0.19,0.8,0.194164878
9287,6,296.21135,-14.85114,17.36,0.11,16.33,0.27,1.03,0.291547595
9288,6,296.18707,-14.74775,17.18,0.04,17.12,0.3,0.06,0.302654919
9289,6,296.19372,-14.8347,17.18,0.07,16.59,0.22,0.59,0.230867928
9290,6,296.21258,-14.7728,17.35,0.1,16.66,0.27,0.69,0.287923601
9293,6,296.25847,-14.74576,17.21,0.05,16.61,0.24,0.6,0.245153013
9295,6,296.08418,-14.69129,17.28,0.06,16.69,0.24,0.59,0.247386338
9297,6,296.27378,-14.82698,17.11,0.06,16.67,0.26,0.44,0.266833281
9299,6,296.2241,-14.80668,17.42,0.08,16.49,0.25,0.93,0.262488095
9301,6,296.05987,-14.85676,17,0.11,15.82,0.15,1.18,0.186010752
9302,6,296.2362,-14.69312,17.49,0.11,16.41,0.12,1.08,0.162788206
9308,6,296.10839,-14.77844,17.03,0.05,15.85,0.12,1.18,0.13
9309,6,296.20293,-14.78452,17.4,0.08,16.19,0.15,1.21,0.17
9315,6,296.21959,-14.84415,17.28,0.08,16.02,0.17,1.26,0.187882942
9318,6,296.36615,-14.84802,17.29,0.07,16.37,0.27,0.92,0.278926514
9319,6,296.27216,-14.83805,17.19,0.04,16.33,0.16,0.86,0.164924225
9322,6,296.2257,-14.84484,17.34,0.06,16.11,0.15,1.23,0.161554944
9324,6,296.37068,-14.75417,17.42,0.1,16.31,0.17,1.11,0.197230829
9327,6,296.29304,-14.89522,17.26,0.12,16.47,0.27,0.79,0.295465734
9329,6,296.31597,-14.75205,17.23,0.08,16.08,0.14,1.15,0.161245155
9330,6,296.13032,-14.8267,17.26,0.04,16.64,0.21,0.62,0.213775583
9333,6,296.38583,-14.83798,17.16,0.05,16.03,0.2,1.13,0.206155281
9337,6,296.20637,-14.81182,17.02,0.07,15.84,0.12,1.18,0.13892444
9339,6,296.33226,-14.79843,17.21,0.07,16.22,0.18,0.99,0.193132079
9349,6,296.19197,-14.9305,17.12,0.09,16.15,0.15,0.97,0.174928557
9350,6,296.28201,-14.93896,17.34,0.04,16.46,0.26,0.88,0.263058929
9351,6,296.03813,-14.68658,17.41,0.09,17.4,0.29,0.01,0.303644529
9354,6,296.08952,-14.90725,17,0.04,16.3,0.16,0.7,0.164924225
9357,6,296.2813,-14.89489,17.22,0.06,16.57,0.26,0.65,0.266833281
9360,6,296.1493,-14.8034,17.24,0.09,16.35,0.27,0.89,0.284604989
9361,6,296.38077,-14.78509,16.98,0.07,16.32,0.27,0.66,0.278926514
9363,6,296.2267,-14.78431,17.24,0.06,17.19,0.27,0.05,0.276586334
9364,6,296.05365,-14.79471,17.02,0.05,16.05,0.17,0.97,0.177200451
9366,6,296.30791,-14.78157,16.5,0.06,16.33,0.23,0.17,0.237697286
9367,6,296.21924,-14.92436,16.97,0.05,16.07,0.17,0.9,0.177200451
9368,6,296.34125,-14.84581,17.16,0.04,16.61,0.14,0.55,0.145602198
9369,6,296.36958,-14.81004,17.14,0.05,16.37,0.18,0.77,0.186815417
9373,6,296.18874,-14.72477,17.22,0.09,16.41,0.24,0.81,0.256320112
9374,6,296.16876,-14.80315,17.36,0.07,16.68,0.28,0.68,0.288617394
9375,6,296.24047,-14.85159,17.03,0.07,17.08,0.26,-0.05,0.26925824
9378,6,296.1988,-14.72996,17.47,0.05,16.33,0.16,1.14,0.167630546
9381,6,296.38902,-14.74031,17.48,0.06,16.35,0.2,1.13,0.20880613
9382,6,296.21211,-14.73588,17.28,0.08,16.22,0.2,1.06,0.215406592
9383,6,296.2207,-14.78308,17.13,0.05,16.18,0.13,0.95,0.139283883
9384,6,296.13663,-14.76674,16.29,0.06,16.13,0.2,0.16,0.20880613
9385,6,296.33131,-14.84016,17,0.05,15.91,0.14,1.09,0.148660687
9387,6,296.25109,-14.87002,17.21,0.06,16.62,0.22,0.59,0.228035085
9388,6,296.22052,-14.78762,17.27,0.08,16.38,0.14,0.89,0.161245155
9390,6,296.15106,-14.73913,17.36,0.07,16.77,0.21,0.59,0.221359436
9393,6,296.38322,-14.73547,16.99,0.1,15.88,0.11,1.11,0.148660687
9394,6,296.32151,-14.84608,17.14,0.06,16.26,0.2,0.88,0.20880613
9397,6,296.16548,-14.91932,17.11,0.05,16.04,0.18,1.07,0.186815417
9401,6,296.1766,-14.92656,17.02,0.08,16.29,0.24,0.73,0.252982213
9403,6,296.29744,-14.76825,17.19,0.05,16.34,0.15,0.85,0.158113883
9404,6,296.34113,-14.67695,17.22,0.05,16.02,0.11,1.2,0.12083046
9405,6,296.2914,-14.77381,17.12,0.07,16.5,0.29,0.62,0.298328678
9408,6,296.312,-14.78611,17.25,0.07,16.46,0.18,0.79,0.193132079
9411,6,296.267,-14.75809,17.08,0.04,16.47,0.24,0.61,0.243310501
9413,6,296.18527,-14.86948,17.09,0.05,17.22,0.27,-0.13,0.274590604
9416,6,296.28349,-14.69829,17.35,0.05,16.37,0.22,0.98,0.225610283
9417,6,296.21425,-14.76135,17.1,0.06,16.48,0.16,0.62,0.170880075
9422,6,296.10186,-14.81034,17.01,0.06,16.5,0.23,0.51,0.237697286
9425,6,296.25091,-14.9322,17.13,0.05,15.89,0.18,1.24,0.186815417
9426,6,296.2558,-14.88076,16.81,0.08,16.27,0.17,0.54,0.187882942
9428,6,296.28629,-14.87714,16.71,0.07,16.28,0.25,0.43,0.2596151
9430,6,296.18061,-14.77532,16.95,0.05,16.53,0.27,0.42,0.274590604
9432,6,296.20183,-14.82035,17.21,0.09,16.74,0.3,0.47,0.313209195
9435,6,296.12777,-14.8116,17.26,0.04,16.37,0.16,0.89,0.164924225
9437,6,296.32501,-14.78416,17.01,0.08,16.26,0.14,0.75,0.161245155
9440,6,296.15963,-14.78156,17.15,0.07,16.51,0.24,0.64,0.25
9447,6,296.13797,-14.76856,17.09,0.06,16.51,0.28,0.58,0.286356421
9448,6,296.21386,-14.7814,17.76,0.12,17.03,0.24,0.73,0.268328157
9450,6,296.26517,-14.86193,17.3,0.06,16.53,0.21,0.77,0.218403297
9452,6,296.17445,-14.79254,17.15,0.06,16.38,0.18,0.77,0.18973666
9456,6,296.19127,-14.79406,17.15,0.06,15.88,0.18,1.27,0.18973666
9457,6,296.3034,-14.68543,17.18,0.07,16.68,0.17,0.5,0.183847763
9459,6,296.22802,-14.77485,17.13,0.09,16.78,0.26,0.35,0.27513633
9460,6,296.11448,-14.86158,17.4,0.06,16.46,0.21,0.94,0.218403297
9462,6,296.33324,-14.77077,17.12,0.07,16.63,0.17,0.49,0.183847763
9463,6,296.29577,-14.7417,17.51,0.09,16.42,0.23,1.09,0.246981781
9464,6,296.16419,-14.79825,17.08,0.05,16.06,0.1,1.02,0.111803399
9465,6,296.33451,-14.79938,17.28,0.04,16.13,0.1,1.15,0.107703296
9466,6,296.2139,-14.9249,17.34,0.04,16.09,0.22,1.25,0.223606798
9469,6,296.32533,-14.72359,17.52,0.08,16.99,0.29,0.53,0.300832179
9470,6,296.09124,-14.68895,17.13,0.04,16.33,0.17,0.8,0.174642492
9471,6,296.06264,-14.68073,17.54,0.07,16.39,0.13,1.15,0.147648231
9474,6,296.29458,-14.63797,17.21,0.1,16.59,0.22,0.62,0.241660919
9477,6,296.41502,-14.83311,17.29,0.07,16.14,0.2,1.15,0.211896201
9478,6,296.12768,-14.92298,17.11,0.07,16.11,0.2,1,0.211896201
9479,6,296.35156,-14.73797,17.34,0.05,16.12,0.16,1.22,0.167630546
9483,6,296.29111,-14.69558,17.1,0.06,16.48,0.26,0.62,0.266833281
9484,6,296.17953,-14.70555,17.29,0.08,16.55,0.22,0.74,0.234093998
9487,6,296.21042,-14.81215,17.18,0.05,16.18,0.17,1,0.177200451
9488,6,296.22056,-14.7926,17.25,0.1,16.63,0.26,0.62,0.278567766
9493,6,296.15294,-14.83223,17.22,0.05,16.48,0.22,0.74,0.225610283
9495,6,296.13456,-14.83252,17.17,0.06,16,0.08,1.17,0.1
9496,6,296.28593,-14.88243,17.07,0.07,16.19,0.1,0.88,0.122065556
9497,6,296.34351,-14.90926,16.99,0.07,15.84,0.13,1.15,0.147648231
9498,6,296.35755,-14.72882,17.32,0.06,16.2,0.19,1.12,0.199248588
9499,6,296.21996,-14.75653,16.95,0.04,16.44,0.2,0.51,0.203960781
9500,6,296.23367,-14.81104,17.12,0.08,16.49,0.27,0.63,0.281602557
9503,6,296.31039,-14.87685,17.49,0.05,16.38,0.12,1.11,0.13
9504,6,296.14638,-14.95033,17.25,0.04,16.54,0.18,0.71,0.184390889
9509,6,296.18522,-14.80299,17.4,0.09,16.31,0.24,1.09,0.256320112
9510,6,296.27667,-14.79283,17.19,0.08,16.35,0.18,0.84,0.196977156
9512,6,296.20783,-14.86053,17.26,0.04,16.58,0.16,0.68,0.164924225
9513,6,296.28371,-14.70799,17.14,0.04,16.92,0.29,0.22,0.292745623
9514,6,296.1544,-14.78838,17.1,0.03,16.17,0.11,0.93,0.114017543
9515,6,296.1443,-14.83497,17.18,0.05,16.76,0.24,0.42,0.245153013
9523,6,296.28626,-14.72828,17.44,0.06,16.7,0.17,0.74,0.180277564
9525,6,296.14376,-14.90401,17.2,0.05,15.98,0.15,1.22,0.158113883
9529,6,296.06894,-14.70741,17.35,0.06,16.08,0.18,1.27,0.18973666
9533,6,296.27006,-14.89768,17.66,0.08,16.72,0.21,0.94,0.224722051
9539,6,296.2113,-14.81605,17.22,0.05,16.1,0.21,1.12,0.215870331
9540,6,296.1442,-14.8783,17.54,0.06,16.59,0.19,0.95,0.199248588
9542,6,296.38836,-14.90099,17.11,0.06,16.14,0.19,0.97,0.199248588
9545,6,296.38799,-14.673,17.53,0.08,16.36,0.28,1.17,0.291204396
9546,6,296.0657,-14.79574,17.36,0.07,16.16,0.27,1.2,0.278926514
9549,6,296.16705,-14.85,17.05,0.04,16.17,0.26,0.88,0.263058929
9551,6,296.19903,-14.82111,17.21,0.09,16.14,0.24,1.07,0.256320112
9556,6,296.19227,-14.82914,17.41,0.07,16.58,0.26,0.83,0.26925824
9558,6,296.35093,-14.7195,17.14,0.07,16.3,0.26,0.84,0.26925824
9565,6,296.18064,-14.85345,17.56,0.07,16.73,0.24,0.83,0.25
9566,6,296.23974,-14.68056,17.47,0.16,16.21,0.15,1.26,0.219317122
9569,6,296.27516,-14.65691,17.29,0.04,17.18,0.29,0.11,0.292745623
9570,6,296.26192,-14.75073,17.21,0.05,16.06,0.16,1.15,0.167630546
9573,6,296.16189,-14.71917,17.16,0.05,15.97,0.1,1.19,0.111803399
9577,6,296.13272,-14.91234,17.11,0.06,16.51,0.29,0.6,0.296141858
9578,6,296.19944,-14.79757,17.23,0.11,16.55,0.2,0.68,0.228254244
9579,6,296.24539,-14.71863,17.07,0.08,16.6,0.3,0.47,0.310483494
9581,6,296.31938,-14.76467,17.23,0.04,16.28,0.14,0.95,0.145602198
9582,6,296.20076,-14.901,17.32,0.06,16.23,0.17,1.09,0.180277564
9585,6,296.25066,-14.92036,17.38,0.09,16.13,0.26,1.25,0.27513633
9596,6,296.1625,-14.83253,17.45,0.11,16.24,0.16,1.21,0.194164878
9599,6,296.33556,-14.80164,17.34,0.04,16.33,0.14,1.01,0.145602198
9600,6,296.38471,-14.64083,17.06,0.06,16.1,0.13,0.96,0.143178211
9601,6,296.28648,-14.92712,17.33,0.08,16.25,0.25,1.08,0.262488095
9603,6,296.33881,-14.65917,17.64,0.09,16.41,0.21,1.23,0.228473193
9604,6,296.27017,-14.81807,17.11,0.06,16.72,0.28,0.39,0.286356421
9605,6,296.22431,-14.94396,17.15,0.07,16.08,0.23,1.07,0.240416306
9606,6,296.38466,-14.63276,17.26,0.08,16.34,0.19,0.92,0.206155281
9613,6,296.17039,-14.84752,16.91,0.08,16.36,0.16,0.55,0.178885438
9616,6,296.28392,-14.75738,17.13,0.07,16.42,0.15,0.71,0.165529454
9618,6,296.21475,-14.76672,17.11,0.07,16.21,0.14,0.9,0.156524758
9621,6,296.25297,-14.85084,17.26,0.05,16.52,0.2,0.74,0.206155281
9624,6,296.16872,-14.8569,17.58,0.14,16.71,0.29,0.87,0.322024844
9628,6,296.20856,-14.83837,17.22,0.08,16.15,0.1,1.07,0.128062485
9629,6,296.12215,-14.79091,17.25,0.09,16.29,0.2,0.96,0.219317122
9630,6,296.2697,-14.70911,17.27,0.06,16.43,0.22,0.84,0.228035085
9631,6,296.31274,-14.93482,17.24,0.08,16.17,0.24,1.07,0.252982213
9636,6,296.22962,-14.74234,17.07,0.1,16.46,0.27,0.61,0.287923601
9639,6,296.43242,-14.85796,17.37,0.06,16.44,0.26,0.93,0.266833281
9640,6,296.09557,-14.81639,17.22,0.06,16.69,0.22,0.53,0.228035085
9641,6,296.08817,-14.80478,17.27,0.05,16.04,0.17,1.23,0.177200451
9642,6,296.17321,-14.80179,17,0.07,16.09,0.15,0.91,0.165529454
9646,6,296.19454,-14.73447,17.2,0.1,15.95,0.14,1.25,0.172046505
9647,6,296.21909,-14.92197,16.99,0.03,15.91,0.15,1.08,0.152970585
9648,6,296.17322,-14.7887,17.21,0.09,16.02,0.11,1.19,0.142126704
9649,6,296.19251,-14.89847,17.01,0.06,16.51,0.19,0.5,0.199248588
9653,6,296.32218,-14.70974,17.14,0.06,16.88,0.25,0.26,0.257099203
9655,6,296.27884,-14.91157,17.26,0.08,16.16,0.22,1.1,0.234093998
9658,6,296.12775,-14.80046,17.13,0.06,16.72,0.18,0.41,0.18973666
9659,6,296.09562,-14.78497,17.26,0.05,16.19,0.19,1.07,0.196468827
9660,6,296.2217,-14.82627,17.42,0.09,16.62,0.16,0.8,0.183575598
9664,6,296.37903,-14.88397,17.33,0.05,16.14,0.23,1.19,0.235372046
9668,6,296.26123,-14.82796,17.19,0.04,16.19,0.12,1,0.126491106
9669,6,296.27468,-14.91257,17.35,0.06,16.1,0.11,1.25,0.125299641
9670,6,296.28629,-14.70879,17.28,0.03,16.5,0.21,0.78,0.212132034
9672,6,296.12499,-14.8695,17.23,0.05,16.69,0.2,0.54,0.206155281
