,ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,CMD1region,CMD2region,CMD3region
4643,4644,296.34009,-14.809170000000002,16.5,0.04,-0.1,16.38,0.06,-0.09,16.15,0.1,-0.69,16.65,0.26,0.26,11.77,-9999.0,0.327337406705768,296.339996,-14.809173000000001,17.692999999999998,0.034,17.07,0.03,16.832,0.034,2,3,6
4645,4646,296.22707,-14.69614,16.42,0.02,0.11,16.38,0.06,-0.04,16.36,0.11,-0.2,16.06,0.14,-0.25,12.15,0.25,0.212829743958834,296.22702000000004,-14.696106,17.51,0.034,16.837,0.023,16.653,0.027999999999999997,2,2,6
4646,4647,296.28098,-14.78284,16.24,0.06,0.86,16.38,0.05,0.76,15.91,0.12,0.57,16.05,0.23,0.76,12.98,-9999.0,0.183184703336444,296.28094500000003,-14.782878,17.45,0.034,16.677,0.026000000000000002,16.576,0.03,2,3,2
4647,4648,296.38729,-14.81042,16.43,0.06,-0.1,16.38,0.1,0.05,16.18,0.11,-0.23,15.69,0.16,-9999.0,12.52,-9999.0,0.538060164056044,296.387177,-14.810522,17.449,0.027999999999999997,16.934,0.026000000000000002,16.663,0.03,2,2,6
4648,4649,296.20377,-14.729370000000001,16.55,0.04,-0.02,16.38,0.07,-0.12,16.18,0.08,-0.39,15.86,0.1,-9999.0,11.23,-9999.0,0.227024887019674,296.20370499999996,-14.729375,17.62,0.039,17.122,0.037000000000000005,16.798,0.035,2,2,6
4650,4651,296.23838,-14.66399,16.61,0.04,0.02,16.38,0.07,-0.11,16.6,0.18,0.11,16.36,0.19,-9999.0,12.39,-9999.0,0.13472186231724198,296.238342,-14.663982999999998,17.648,0.037000000000000005,17.121,0.027999999999999997,16.875999999999998,0.033,2,2,6
4651,4652,296.41200000000003,-14.694529999999999,16.6,0.06,0.09,16.38,0.12,0.05,15.38,0.1,-0.94,15.72,0.16,-9999.0,12.2,-9999.0,0.223258758702829,296.411957,-14.694484,17.445999999999998,0.032,16.944000000000003,0.03,16.643,0.027000000000000003,2,2,6
4654,4655,296.29438999999996,-14.83654,16.35,0.05,0.08,16.38,0.04,0.14,15.77,0.07,-0.42,16.14,0.12,-9999.0,13.56,-9999.0,0.36552115867304796,296.294312,-14.836607999999998,17.472,0.034,16.912,0.032,16.75,0.034,2,2,6
4655,4656,296.04076000000003,-14.76966,16.58,0.04,0.47,16.38,0.07,0.02,16.15,0.1,0.25,16.2,0.19,-9999.0,12.0,-9999.0,0.181202766070585,296.04071,-14.769673999999998,17.507,0.04,16.854,0.028999999999999998,16.63,0.031,2,2,6
4656,4657,296.12102000000004,-14.907979999999998,16.17,0.05,-0.02,16.38,0.05,0.05,15.92,0.06,-0.67,15.44,0.13,-0.38,12.31,0.24,0.492328697197285,296.12088,-14.908,17.345,0.031,16.552,0.023,16.351,0.024,3,2,2
