,ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,CMD1region,CMD2region,CMD3region
2528,2529,296.4075,-14.91906,19.07,0.17,0.37,15.69,0.21,-0.1,17.01,0.14,-0.18,15.86,-9999.0,-9999.0,12.48,0.25,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
3375,3376,296.39055,-14.64354,16.21,0.09,0.05,16.01,0.09,-0.08,15.52,0.1,0.01,16.56,-9999.0,-9999.0,12.41,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
3613,3614,296.4145,-14.80781,16.52,0.11,0.19,16.09,0.05,0.05,16.03,0.1,-0.25,16.2,-9999.0,-9999.0,11.64,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
3687,3688,296.2492,-14.79319,15.91,0.06,-0.01,16.11,0.05,0.12,15.88,0.08,-0.66,15.19,-9999.0,-9999.0,11.44,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
3899,3900,296.25588999999997,-14.78456,16.25,0.06,0.02,16.17,0.05,-0.07,15.85,0.07,-0.38,16.34,-9999.0,-9999.0,13.02,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
4006,4007,296.26987,-14.766470000000002,16.24,0.07,0.44,16.21,0.04,0.42,16.02,0.08,0.01,16.35,-9999.0,-9999.0,12.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
4226,4227,296.2522,-14.94581,16.48,0.07,0.94,16.27,0.09,0.44,16.19,0.09,0.46,15.66,-9999.0,-9999.0,12.52,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
4532,4533,296.43321000000003,-14.82065,16.53,0.12,0.1,16.35,0.11,-0.07,16.41,0.08,-9999.0,15.75,-9999.0,-9999.0,12.05,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
4653,4654,296.29531000000003,-14.74035,16.36,0.05,-0.08,16.38,0.05,-0.14,16.25,0.08,-9999.0,16.41,-9999.0,-9999.0,12.31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
4711,4712,296.42215,-14.84079,16.6,0.05,-0.14,16.39,0.05,-0.19,15.79,0.1,-0.42,16.16,-9999.0,-9999.0,12.42,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
4737,4738,296.25021,-14.801020000000001,16.15,0.06,0.69,16.4,0.07,0.74,16.39,0.22,0.73,15.08,-9999.0,-9999.0,10.62,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
4822,4823,296.24079,-14.7584,16.39,0.04,0.16,16.42,0.05,-0.04,16.29,0.15,-9999.0,16.11,-9999.0,-9999.0,12.48,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
4965,4966,296.34882999999996,-14.87636,16.35,0.05,-0.06,16.45,0.04,-0.02,15.95,0.06,-0.4,16.74,-9999.0,-9999.0,12.53,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5027,5028,296.10949,-14.95778,16.57,0.08,0.1,16.46,0.06,-0.05,16.35,0.1,0.52,15.99,-9999.0,-9999.0,10.63,0.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5080,5081,296.40443,-14.64276,17.24,0.08,0.1,16.47,0.13,-9999.0,16.0,0.07,-9999.0,-9999.0,-9999.0,-9999.0,12.95,-9999.0,0.982259428394437,296.404327,-14.643014,18.767,0.098,17.995,0.073,17.713,0.066,-9999,-9999,-9999
5113,5114,296.41532,-14.71204,16.73,0.04,0.05,16.48,0.08,-9999.0,15.92,0.12,-9999.0,16.66,-9999.0,-9999.0,12.42,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5161,5162,296.27612999999997,-14.76017,16.44,0.06,0.16,16.49,0.03,0.2,16.51,0.12,0.3,16.62,-9999.0,-9999.0,12.63,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5162,5163,296.21507,-14.732560000000001,16.5,0.08,-0.05,16.49,0.07,-0.18,16.12,0.09,-0.12,16.43,-9999.0,-9999.0,11.22,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5198,5199,296.42201,-14.75384,17.31,0.07,1.05,16.5,0.11,0.73,16.44,0.17,0.91,15.54,-9999.0,-9999.0,12.17,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5212,5213,296.25216,-14.80546,17.1,0.07,1.14,16.5,0.05,0.68,16.16,0.11,0.69,16.17,-9999.0,-9999.0,11.39,0.18,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5213,5214,296.05765,-14.81685,16.37,0.06,0.19,16.5,0.03,0.19,16.23,0.15,0.12,16.25,-9999.0,-9999.0,11.67,0.22,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5263,5264,296.3147,-14.77094,16.63,0.1,0.36,16.51,0.11,0.32,16.88,0.19,-9999.0,16.04,-9999.0,-9999.0,12.06,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5312,5313,296.24347,-14.829720000000002,16.35,0.07,-0.05,16.52,0.06,0.07,16.47,0.11,-0.35,16.37,-9999.0,-9999.0,12.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5328,5329,296.23097,-14.74071,16.51,0.12,0.07,16.52,0.11,0.23,16.53,0.13,-9999.0,16.36,-9999.0,-9999.0,12.16,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5430,5431,296.22351000000003,-14.755239999999999,16.43,0.06,0.22,16.54,0.04,0.15,16.19,0.09,-0.22,16.33,-9999.0,-9999.0,12.45,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5449,5450,296.24352000000005,-14.9067,16.5,0.07,0.12,16.54,0.05,0.17,16.4,0.08,-0.5,16.37,-9999.0,-9999.0,12.21,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5541,5542,296.25976,-14.73998,16.92,0.09,0.52,16.57,0.05,0.06,16.87,0.12,0.37,16.53,-9999.0,-9999.0,12.84,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5546,5547,296.26967,-14.81611,16.54,0.09,0.71,16.57,0.04,0.77,16.72,0.16,0.82,16.33,-9999.0,-9999.0,12.24,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5562,5563,296.32469,-14.84635,16.59,0.04,-0.06,16.57,0.06,0.0,16.42,0.1,-0.05,16.41,-9999.0,-9999.0,14.36,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5612,5613,296.27602,-14.806379999999999,16.58,0.04,0.29,16.58,0.06,0.27,16.42,0.12,-0.32,16.22,-9999.0,-9999.0,12.59,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5620,5621,296.25331,-14.788689999999999,16.53,0.03,0.06,16.58,0.06,0.06,17.07,0.15,-9999.0,15.97,-9999.0,-9999.0,10.15,0.11,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5667,5668,296.24642,-14.776520000000001,16.47,0.04,-0.09,16.59,0.05,-0.09,16.81,0.2,0.11,16.68,-9999.0,-9999.0,12.74,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5686,5687,296.44096,-14.884079999999999,16.79,0.07,0.41,16.6,0.06,0.4,16.16,0.12,-0.15,15.52,-9999.0,-9999.0,12.56,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5692,5693,296.38132,-14.7424,18.23,0.11,0.83,16.6,0.11,0.11,16.93,0.15,-9999.0,15.79,-9999.0,-9999.0,12.28,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5724,5725,296.25255,-14.804860000000001,16.47,0.08,0.05,16.61,0.09,0.13,16.22,0.07,0.03,15.99,-9999.0,-9999.0,11.76,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5740,5741,296.32055,-14.64714,17.06,0.06,0.06,16.61,0.06,0.0,16.28,0.08,-0.43,16.65,-9999.0,-9999.0,11.74,0.19,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5807,5808,296.16281000000004,-14.728860000000001,16.97,0.06,0.06,16.62,0.05,0.05,16.36,0.09,-9999.0,16.66,-9999.0,-9999.0,11.03,0.08,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5872,5873,296.38277,-14.7431,16.95,0.1,0.35,16.64,0.13,0.88,16.7,0.23,-9999.0,15.99,-9999.0,-9999.0,12.61,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5923,5924,296.06029,-14.878379999999998,16.79,0.04,0.85,16.65,0.07,0.61,16.38,0.09,0.89,16.2,-9999.0,-9999.0,12.66,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5931,5932,296.27389,-14.76215,16.54,0.03,0.56,16.65,0.05,0.67,16.3,0.14,0.24,16.5,-9999.0,-9999.0,12.75,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
5954,5955,296.45078,-14.9154,17.71,0.14,0.63,16.65,0.14,-9999.0,16.35,0.15,-9999.0,-9999.0,-9999.0,-9999.0,12.05,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6057,6058,296.18576,-14.7998,17.21,0.12,0.85,16.68,0.1,0.29,16.21,0.13,-0.25,16.25,-9999.0,-9999.0,12.17,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6061,6062,296.25172000000003,-14.92179,16.65,0.04,0.16,16.68,0.05,0.18,16.47,0.09,0.53,15.94,-9999.0,-9999.0,12.45,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6088,6089,296.29999,-14.80052,16.63,0.07,0.04,16.68,0.05,0.02,16.3,0.11,-0.19,16.62,-9999.0,-9999.0,12.29,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6120,6121,296.32444,-14.79296,16.66,0.16,0.59,16.69,0.16,0.69,16.14,0.09,0.23,16.2,-9999.0,-9999.0,12.62,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6129,6130,296.24366000000003,-14.78275,16.68,0.05,0.24,16.69,0.05,0.23,16.85,0.13,-9999.0,16.53,-9999.0,-9999.0,12.68,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6198,6199,296.20646,-14.83769,16.67,0.05,0.87,16.7,0.1,0.94,16.93,0.18,1.28,16.37,-9999.0,-9999.0,12.15,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6211,6212,296.1131,-14.68549,16.87,0.06,0.13,16.7,0.04,0.12,16.16,0.08,-0.4,16.61,-9999.0,-9999.0,12.1,0.16,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6231,6232,296.2876,-14.920979999999998,16.49,0.05,0.57,16.71,0.07,0.58,16.21,0.07,0.56,16.14,-9999.0,-9999.0,11.83,0.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6265,6266,296.43457,-14.87982,16.99,0.07,0.56,16.71,0.09,0.03,16.77,0.27,0.35,15.9,-9999.0,-9999.0,11.93,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6276,6277,296.04632999999995,-14.827639999999999,16.71,0.08,0.43,16.72,0.05,0.4,16.02,0.12,-0.01,16.02,-9999.0,-9999.0,12.13,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6283,6284,296.24099,-14.87938,16.78,0.05,0.36,16.72,0.04,0.24,16.31,0.14,-9999.0,16.36,-9999.0,-9999.0,12.47,-9999.0,0.22038713210885,296.240936,-14.879412,-9999.0,-9999.0,18.559,0.127,18.232,0.11900000000000001,-9999,-9999,-9999
6288,6289,296.19593,-14.92017,17.27,0.09,0.52,16.72,0.11,0.48,16.11,0.13,-9999.0,15.85,-9999.0,-9999.0,11.52,0.17,0.7176906457635001,296.19613599999997,-14.920181,18.367,0.07200000000000001,17.914,0.073,17.386,0.057999999999999996,-9999,-9999,-9999
6302,6303,296.22694,-14.82785,16.77,0.04,0.58,16.72,0.07,0.63,17.26,0.2,1.02,16.64,-9999.0,-9999.0,12.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6338,6339,296.14416,-14.76058,16.97,0.06,0.26,16.73,0.08,0.29,16.79,0.24,0.43,16.56,-9999.0,-9999.0,11.57,0.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6534,6535,296.28407000000004,-14.74564,16.8,0.05,0.39,16.77,0.07,0.43,16.63,0.14,-9999.0,16.11,-9999.0,-9999.0,11.72,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6537,6538,296.2004,-14.862589999999999,17.04,0.09,0.62,16.77,0.11,0.26,16.91,0.15,0.22,16.22,-9999.0,-9999.0,11.66,0.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6624,6625,296.38709,-14.92539,17.07,0.07,-0.11,16.78,0.05,0.1,16.49,0.1,-0.26,16.2,-9999.0,-9999.0,12.28,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6635,6636,296.4031,-14.775429999999998,17.47,0.05,0.4,16.78,0.04,0.21,16.54,0.12,-9999.0,15.93,-9999.0,-9999.0,12.23,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6655,6656,296.23032,-14.75867,16.78,0.07,0.48,16.79,0.1,0.62,16.02,0.1,-0.67,16.3,-9999.0,-9999.0,11.78,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6661,6662,296.29102,-14.733020000000002,16.86,0.06,0.22,16.79,0.06,0.07,16.78,0.16,-0.12,16.6,-9999.0,-9999.0,13.23,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6676,6677,296.24735,-14.738520000000001,17.09,0.09,0.75,16.79,0.09,0.34,16.45,0.08,-0.55,16.71,-9999.0,-9999.0,12.38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6700,6701,296.38088999999997,-14.67874,16.74,0.05,-0.07,16.79,0.07,-0.11,16.19,0.1,0.07,16.19,-9999.0,-9999.0,12.43,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6707,6708,296.34365,-14.728589999999999,16.95,0.04,0.52,16.8,0.08,0.45,16.08,0.06,-0.31,16.86,-9999.0,-9999.0,12.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6780,6781,296.18634,-14.77547,16.77,0.06,0.17,16.81,0.06,0.05,16.86,0.22,-0.22,16.67,-9999.0,-9999.0,12.63,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6784,6785,296.2203,-14.80441,16.8,0.08,0.37,16.81,0.08,0.3,17.01,0.14,-0.15,16.88,-9999.0,-9999.0,12.45,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6841,6842,296.37557000000004,-14.786829999999998,17.59,0.07,-0.04,16.82,0.08,-0.15,16.92,0.14,0.05,16.64,-9999.0,-9999.0,11.61,0.17,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6865,6866,296.05632,-14.88614,17.27,0.1,0.63,16.82,0.07,0.35,16.79,-9999.0,-9999.0,16.33,-9999.0,-9999.0,12.57,-9999.0,0.100938159942846,296.056305,-14.886164,18.132,0.067,17.692,0.057999999999999996,17.445999999999998,0.057999999999999996,-9999,-9999,-9999
6868,6869,296.25946,-14.795689999999999,16.54,0.07,0.12,16.82,0.05,0.38,16.83,0.13,0.48,16.38,-9999.0,-9999.0,12.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6896,6897,296.409,-14.723170000000001,16.97,0.07,0.12,16.83,0.07,0.02,16.23,0.11,-9999.0,16.01,-9999.0,-9999.0,12.57,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6932,6933,296.32995,-14.6396,16.98,0.06,0.07,16.84,0.04,-0.03,16.02,0.08,0.01,16.69,-9999.0,-9999.0,12.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6986,6987,296.34657000000004,-14.905070000000002,17.0,0.08,0.43,16.85,0.1,0.16,16.7,0.21,-9999.0,16.35,-9999.0,-9999.0,12.42,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
6989,6990,296.08466,-14.67094,17.01,0.09,0.23,16.85,0.05,0.01,16.46,0.09,-0.21,16.81,-9999.0,-9999.0,13.69,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7012,7013,296.04259,-14.81579,16.99,0.14,0.1,16.85,0.06,-0.11,15.73,0.11,-0.19,15.8,-9999.0,-9999.0,12.56,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7021,7022,296.2573,-14.8156,16.9,0.05,0.04,16.85,0.08,-0.2,16.81,0.09,-9999.0,16.42,-9999.0,-9999.0,11.98,0.27,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7053,7054,296.19007999999997,-14.822170000000002,16.84,0.05,0.22,16.86,0.07,0.3,17.17,0.16,-9999.0,16.48,-9999.0,-9999.0,13.03,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7097,7098,296.27801,-14.82745,16.97,0.06,0.45,16.87,0.1,0.21,16.61,0.11,0.41,16.3,-9999.0,-9999.0,12.65,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7147,7148,296.22744,-14.82801,16.76,0.08,0.87,16.87,0.08,1.02,16.36,0.14,0.3,16.55,-9999.0,-9999.0,11.87,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7148,7149,296.40743,-14.84661,17.18,0.08,-0.05,16.87,0.07,-0.15,17.04,0.26,-9999.0,16.27,-9999.0,-9999.0,12.77,-9999.0,0.49497230756911403,296.407288,-14.846601999999999,18.234,0.052000000000000005,17.811,0.055,17.514,0.061,-9999,-9999,-9999
7167,7168,296.41573999999997,-14.808270000000002,17.23,0.08,0.01,16.88,0.07,-0.04,16.23,0.1,-0.39,16.26,-9999.0,-9999.0,11.51,0.23,0.20894997052263398,296.41568,-14.808272,18.393,0.059000000000000004,17.846,0.057,17.51,0.061,-9999,-9999,-9999
7200,7201,296.18485,-14.785789999999999,16.9,0.08,0.56,16.88,0.08,0.47,16.83,0.14,0.25,16.56,-9999.0,-9999.0,12.03,0.18,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7227,7228,296.23248,-14.70566,16.99,0.05,0.11,16.89,0.08,-0.15,16.77,0.17,-9999.0,16.37,-9999.0,-9999.0,12.38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7265,7266,296.40563,-14.87335,17.01,0.06,0.04,16.89,0.1,-0.02,16.11,0.12,-0.24,16.45,-9999.0,-9999.0,12.78,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7270,7271,296.31425,-14.93626,17.06,0.06,0.34,16.9,0.07,0.28,16.29,0.19,0.19,16.17,-9999.0,-9999.0,11.82,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7292,7293,296.21278,-14.69715,16.8,0.03,0.11,16.9,0.08,0.01,16.31,0.08,-9999.0,16.38,-9999.0,-9999.0,12.31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7301,7302,296.39902,-14.873460000000001,16.92,0.07,0.83,16.9,0.09,0.72,16.84,0.21,0.89,16.38,-9999.0,-9999.0,12.54,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7306,7307,296.39043,-14.72446,17.02,0.05,0.05,16.9,0.06,0.07,16.42,0.11,-0.07,15.99,-9999.0,-9999.0,11.3,0.18,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7333,7334,296.22452000000004,-14.711720000000001,16.64,0.05,1.49,16.91,0.13,1.78,15.55,0.11,-9999.0,15.45,-9999.0,-9999.0,9.95,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7353,7354,296.40932000000004,-14.81225,16.91,0.05,-0.02,16.91,0.06,-0.14,16.35,0.16,-9999.0,16.62,-9999.0,-9999.0,11.74,0.17,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7355,7356,296.30114,-14.74969,16.93,0.05,-0.03,16.91,0.07,-0.26,16.36,0.09,-0.26,16.59,-9999.0,-9999.0,12.09,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7363,7364,296.18677,-14.90293,16.84,0.1,0.34,16.91,0.06,0.38,16.09,0.07,-0.53,16.7,-9999.0,-9999.0,12.31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999
7377,7378,296.0622,-14.75247,17.28,0.08,0.08,16.91,0.07,-0.26,16.35,0.11,-9999.0,16.44,-9999.0,-9999.0,12.4,-9999.0,0.230218305658053,296.06213399999996,-14.752466,17.784000000000002,0.05,17.3,0.042,17.369,0.062,-9999,-9999,-9999
7389,7390,296.24273,-14.646729999999998,17.18,0.09,0.17,16.92,0.06,0.02,16.81,0.27,-9999.0,16.39,-9999.0,-9999.0,12.0,-9999.0,0.0976106041230399,296.242706,-14.646716,18.367,0.068,17.715999999999998,0.047,17.522000000000002,0.057,-9999,-9999,-9999
