ID,CMD2region,RA,Dec,k36mag,e36mag,Jmag,eJmag,jMINUSthreesix,ERRORjMINUSthreesix
5076,2,296.19794,-14.81351,16.47,0.05,17.503,0.036,1.033,0.061611687
5079,2,296.32214,-14.76899,16.49,0.04,17.492,0.03,1.002,0.05
5094,2,296.33429,-14.88896,16.55,0.03,17.383,0.027,0.833,0.040360872
5104,2,296.28914,-14.72509,16.37,0.04,17.482,0.035,1.112,0.053150729
5106,2,296.38475,-14.73106,16.63,0.04,17.695,0.034,1.065,0.052497619
5113,2,296.24901,-14.77843,16.47,0.06,17.494,0.035,1.024,0.06946222
5117,2,296.07325,-14.88357,16.46,0.04,17.556,0.042,1.096,0.058
5122,2,296.27147,-14.64103,16.92,0.09,17.731,0.04,0.811,0.098488578
5124,2,296.10746,-14.78358,16.57,0.04,17.654,0.04,1.084,0.056568542
5125,2,296.1779,-14.69608,16.45,0.04,17.483,0.033,1.033,0.051855569
5128,2,296.15822,-14.95378,16.55,0.07,17.631,0.039,1.081,0.080131143
5130,2,296.05652,-14.76842,16.44,0.07,17.527,0.041,1.087,0.081123363
5135,2,296.16935,-14.68712,16.88,0.12,17.699,0.039,0.819,0.126178445
5136,2,296.06641,-14.82577,16.67,0.06,17.625,0.044,0.955,0.074404301
5143,2,296.11628,-14.85928,16.46,0.06,17.407,0.033,0.947,0.068476273
5151,2,296.23239,-14.75127,16.55,0.05,17.633,0.04,1.083,0.064031242
5157,2,296.21602,-14.93107,16.35,0.03,17.33,0.031,0.98,0.043139309
5159,2,296.22817,-14.81322,16.51,0.08,17.572,0.038,1.062,0.088566359
5170,2,296.14121,-14.86708,16.52,0.03,17.355,0.032,0.835,0.043863424
5173,2,296.39575,-14.86408,16.57,0.03,17.475,0.029,0.905,0.041725292
5174,2,296.36211,-14.87526,16.55,0.03,17.614,0.032,1.064,0.043863424
5176,2,296.28847,-14.68442,16.66,0.06,17.622,0.037,0.962,0.070491134
5185,2,296.06093,-14.7668,16.6,0.05,17.565,0.042,0.965,0.065299311
5193,2,296.1975,-14.6741,16.67,0.05,17.771,0.041,1.101,0.064660653
5206,2,296.37627,-14.90456,16.38,0.06,17.239,0.024,0.859,0.064621978
5212,2,296.12204,-14.94812,16.58,0.04,17.542,0.037,0.962,0.054488531
5216,2,296.4035,-14.84344,16.59,0.06,17.695,0.034,1.105,0.068963759
5218,2,296.14665,-14.68373,16.76,0.11,17.572,0.035,0.812,0.115433964
5220,2,296.40449,-14.8744,16.64,0.06,17.732,0.035,1.092,0.06946222
5222,2,296.33553,-14.73121,16.57,0.07,17.577,0.031,1.007,0.076557168
5223,2,296.11479,-14.7514,16.64,0.06,17.631,0.039,0.991,0.071561163
5242,2,296.10465,-14.76847,16.56,0.05,17.602,0.038,1.042,0.062801274
5253,2,296.26414,-14.88651,16.45,0.08,17.496,0.035,1.046,0.087321246
5255,2,296.05476,-14.69044,16.66,0.11,17.505,0.037,0.845,0.116056021
5260,2,296.17859,-14.78818,16.49,0.04,17.41,0.033,0.92,0.051855569
5262,2,296.21254,-14.83134,16.48,0.04,17.497,0.036,1.017,0.053814496
5270,2,296.38483,-14.83278,16.5,0.05,17.541,0.03,1.041,0.058309519
5271,2,296.15674,-14.93143,16.67,0.04,17.66,0.04,0.99,0.056568542
5274,2,296.32286,-14.65138,16.64,0.1,17.627,0.037,0.987,0.106625513
5277,2,296.37946,-14.84575,16.43,0.06,17.544,0.031,1.114,0.067535176
5287,2,296.21709,-14.76116,16.84,0.08,17.868,0.048,1.028,0.09329523
5297,2,296.35403,-14.69575,16.58,0.04,17.414,0.032,0.834,0.051224994
5299,2,296.3772,-14.80509,16.59,0.05,17.7,0.034,1.11,0.060464866
5310,2,296.15401,-14.70176,16.55,0.06,17.519,0.034,0.969,0.068963759
5314,2,296.17646,-14.8998,16.62,0.04,17.627,0.039,1.007,0.055865911
5328,2,296.14947,-14.73123,16.84,0.11,17.752,0.043,0.912,0.118105885
5335,2,296.15285,-14.75577,16.56,0.07,17.64,0.039,1.08,0.080131143
5341,2,296.28167,-14.82568,16.52,0.04,17.605,0.038,1.085,0.055172457
5351,2,296.34018,-14.71793,16.57,0.05,17.446,0.029,0.876,0.057801384
5354,2,296.11746,-14.66824,16.56,0.05,17.404,0.031,0.844,0.058830264
5359,2,296.27925,-14.84532,16.51,0.06,17.493,0.035,0.983,0.06946222
5368,2,296.27292,-14.88311,16.41,0.07,17.43,0.033,1.02,0.07738863
5369,2,296.28319,-14.68782,16.61,0.03,17.688,0.039,1.078,0.049203658
5373,2,296.28495,-14.80354,16.39,0.05,17.364,0.032,0.974,0.059363288
5379,2,296.44244,-14.88011,16.77,0.1,17.665,0.033,0.895,0.105304321
5382,2,296.22709,-14.78291,16.56,0.06,17.646,0.04,1.086,0.072111026
5394,2,296.28462,-14.89371,16.54,0.05,17.623,0.039,1.083,0.063411355
5401,2,296.18885,-14.9549,16.66,0.07,17.753,0.043,1.093,0.082152298
5414,2,296.20393,-14.80935,16.42,0.07,17.528,0.036,1.108,0.078714675
5415,2,296.13566,-14.78955,16.57,0.05,17.625,0.039,1.055,0.063411355
5416,2,296.22778,-14.78717,16.48,0.06,17.579,0.038,1.099,0.071021124
5424,2,296.19602,-14.87384,16.53,0.04,17.574,0.038,1.044,0.055172457
5437,2,296.10781,-14.88199,16.52,0.04,17.406,0.033,0.886,0.051855569
5442,2,296.18463,-14.87091,16.44,0.04,17.324,0.031,0.884,0.050606324
5453,2,296.28202,-14.90981,16.5,0.04,17.442,0.033,0.942,0.051855569
5458,2,296.23852,-14.76711,16.45,0.06,17.498,0.035,1.048,0.06946222
5465,2,296.25648,-14.89322,16.48,0.05,17.397,0.032,0.917,0.059363288
5470,2,296.06715,-14.81068,16.42,0.06,17.302,0.034,0.882,0.068963759
5475,2,296.23538,-14.81188,16.49,0.05,17.442,0.034,0.952,0.060464866
5477,2,296.15639,-14.9031,16.42,0.05,17.264,0.029,0.844,0.057801384
5479,2,296.25399,-14.87193,16.41,0.03,17.548,0.037,1.138,0.047634021
5486,2,296.17123,-14.90536,16.62,0.05,17.518,0.036,0.898,0.061611687
5490,2,296.20901,-14.79801,16.56,0.04,17.474,0.035,0.914,0.053150729
5492,2,296.33541,-14.73838,16.55,0.05,17.434,0.028,0.884,0.057306195
5510,2,296.40614,-14.82593,16.7,0.06,17.774,0.036,1.074,0.069971423
5513,2,296.13816,-14.90675,16.58,0.05,17.677,0.041,1.097,0.064660653
5518,2,296.18459,-14.86006,16.44,0.04,17.482,0.035,1.042,0.053150729
5519,2,296.17583,-14.88799,16.76,0.21,17.651,0.04,0.891,0.213775583
5521,2,296.12685,-14.80561,16.73,0.09,17.78,0.044,1.05,0.100179838
5532,2,296.28929,-14.89441,16.58,0.05,17.559,0.037,0.979,0.062201286
5534,2,296.31777,-14.8269,16.37,0.03,17.51,0.03,1.14,0.042426407
5551,2,296.41222,-14.76873,16.45,0.05,17.579,0.031,1.129,0.058830264
5559,2,296.28989,-14.90386,16.44,0.06,17.417,0.033,0.977,0.068476273
5564,2,296.20887,-14.74212,16.41,0.05,17.392,0.033,0.982,0.059908263
5573,2,296.29119,-14.87002,16.59,0.05,17.439,0.033,0.849,0.059908263
5577,2,296.23421,-14.7342,16.66,0.05,17.692,0.041,1.032,0.064660653
5582,2,296.0851,-14.76094,16.78,0.05,17.802,0.051,1.022,0.071421285
5587,2,296.19384,-14.73012,16.82,0.04,17.848,0.047,1.028,0.061717096
5588,2,296.08799,-14.90807,16.54,0.05,17.515,0.04,0.975,0.064031242
5591,2,296.30718,-14.77681,16.7,0.06,17.625,0.039,0.925,0.071561163
5608,2,296.2279,-14.77753,16.46,0.05,17.461,0.035,1.001,0.061032778
5610,2,296.21511,-14.82348,16.65,0.06,17.641,0.04,0.991,0.072111026
5618,2,296.06674,-14.71995,16.51,0.09,17.512,0.037,1.002,0.097308787
5620,2,296.38319,-14.87887,16.65,0.05,17.711,0.035,1.061,0.061032778
5626,2,296.34021,-14.73833,16.68,0.06,17.775,0.037,1.095,0.070491134
5630,2,296.27915,-14.64844,16.71,0.05,17.68,0.038,0.97,0.062801274
5631,2,296.28557,-14.73458,16.45,0.03,17.582,0.037,1.132,0.047634021
5632,2,296.39512,-14.68389,16.69,0.07,17.737,0.041,1.047,0.081123363
5633,2,296.23312,-14.82377,16.59,0.08,17.494,0.035,0.904,0.087321246
5643,2,296.37554,-14.77766,16.77,0.06,17.76,0.036,0.99,0.069971423
5656,2,296.30736,-14.92881,16.66,0.06,17.659,0.04,0.999,0.072111026
5657,2,296.38686,-14.88765,16.61,0.07,17.486,0.029,0.876,0.075769387
5659,2,296.31727,-14.6503,16.87,0.04,17.816,0.043,0.946,0.058728187
5664,2,296.23134,-14.73183,16.59,0.04,17.499,0.035,0.909,0.053150729
5669,2,296.21792,-14.88746,16.58,0.04,17.642,0.04,1.062,0.056568542
5677,2,296.38831,-14.90834,16.66,0.03,17.694,0.034,1.034,0.045343136
5694,2,296.17994,-14.81573,16.55,0.04,17.472,0.035,0.922,0.053150729
5699,2,296.13179,-14.90968,16.58,0.04,17.468,0.035,0.888,0.053150729
5703,2,296.29329,-14.76652,16.64,0.04,17.53,0.036,0.89,0.053814496
5704,2,296.25911,-14.7502,16.68,0.04,17.736,0.042,1.056,0.058
5705,2,296.14723,-14.78197,16.61,0.05,17.645,0.04,1.035,0.064031242
5709,2,296.41057,-14.78405,16.75,0.06,17.817,0.038,1.067,0.071021124
5710,2,296.26388,-14.72791,16.76,0.09,17.723,0.042,0.963,0.099317672
5712,2,296.23764,-14.81213,16.62,0.05,17.658,0.04,1.038,0.064031242
5715,2,296.23192,-14.82166,16.44,0.1,17.463,0.034,1.023,0.105621967
5718,2,296.34429,-14.7913,16.61,0.03,17.616,0.032,1.006,0.043863424
5720,2,296.16565,-14.73907,16.65,0.06,17.745,0.043,1.095,0.073817342
5729,2,296.30055,-14.65857,16.57,0.04,17.553,0.035,0.983,0.053150729
5730,2,296.16122,-14.707,16.68,0.07,17.576,0.035,0.896,0.078262379
5736,2,296.20595,-14.84101,16.66,0.05,17.638,0.04,0.978,0.064031242
5749,2,296.29974,-14.9372,16.44,0.06,17.435,0.033,0.995,0.068476273
5756,2,296.12546,-14.73353,16.64,0.04,17.547,0.037,0.907,0.054488531
5762,2,296.15582,-14.70294,16.81,0.05,17.811,0.043,1.001,0.065946948
5763,2,296.19267,-14.75962,16.56,0.07,17.665,0.04,1.105,0.080622577
5767,2,296.23115,-14.75143,16.58,0.06,17.492,0.035,0.912,0.06946222
5768,2,296.09261,-14.83363,16.67,0.08,17.622,0.039,0.952,0.089
5773,2,296.26432,-14.76118,16.61,0.04,17.665,0.04,1.055,0.056568542
5774,2,296.22437,-14.77488,16.72,0.04,17.765,0.044,1.045,0.059464275
5783,2,296.18854,-14.74608,16.71,0.04,17.779,0.044,1.069,0.059464275
5796,2,296.07825,-14.90231,16.8,0.06,17.773,0.05,0.973,0.078102497
5806,2,296.32667,-14.84293,16.54,0.05,17.632,0.033,1.092,0.059908263
5807,2,296.24224,-14.7617,16.61,0.06,17.677,0.041,1.067,0.072670489
5815,2,296.15819,-14.84963,16.59,0.07,17.427,0.034,0.837,0.077820306
5829,2,296.26392,-14.89198,16.42,0.06,17.389,0.032,0.969,0.068
5832,2,296.36178,-14.88427,16.6,0.06,17.645,0.033,1.045,0.068476273
5835,2,296.2932,-14.78982,16.84,0.06,17.794,0.045,0.954,0.075
5845,2,296.1197,-14.94555,16.81,0.21,17.716,0.042,0.906,0.21415882
5846,2,296.29669,-14.66481,16.66,0.08,17.606,0.036,0.946,0.087726849
5848,2,296.18503,-14.86578,16.58,0.08,17.587,0.038,1.007,0.088566359
5850,2,296.18674,-14.90815,16.68,0.05,17.764,0.044,1.084,0.066603303
5862,2,296.24685,-14.76938,16.6,0.04,17.49,0.035,0.89,0.053150729
5874,2,296.36747,-14.722,16.71,0.06,17.783,0.037,1.073,0.070491134
5888,2,296.3754,-14.73553,16.55,0.06,17.57,0.031,1.02,0.067535176
5897,2,296.29645,-14.91027,16.54,0.03,17.608,0.038,1.068,0.048414874
5907,2,296.36348,-14.66995,16.84,0.08,17.767,0.042,0.927,0.090354856
5920,2,296.12071,-14.82519,16.56,0.03,17.665,0.041,1.105,0.050803543
5922,2,296.20427,-14.91661,16.67,0.07,17.608,0.039,0.938,0.080131143
5928,2,296.28115,-14.78789,16.76,0.05,17.607,0.038,0.847,0.062801274
5950,2,296.23588,-14.82066,16.63,0.07,17.687,0.041,1.057,0.081123363
5956,2,296.38879,-14.78084,16.86,0.08,17.819,0.038,0.959,0.088566359
5964,2,296.05052,-14.80669,16.81,0.06,17.717,0.048,0.907,0.076837491
5965,2,296.12037,-14.85269,16.54,0.06,17.391,0.033,0.851,0.068476273
5973,2,296.39667,-14.71787,17.04,0.06,18.016,0.044,0.976,0.074404301
5977,2,296.11956,-14.72923,16.63,0.04,17.501,0.035,0.871,0.053150729
5981,2,296.2089,-14.7503,16.56,0.03,17.413,0.033,0.853,0.044598206
5985,2,296.2955,-14.91192,16.49,0.03,17.442,0.033,0.952,0.044598206
5989,2,296.38956,-14.84959,16.75,0.07,17.805,0.037,1.055,0.079177017
5994,2,296.23358,-14.64606,16.64,0.08,17.741,0.04,1.101,0.089442719
5998,2,296.12046,-14.89601,16.76,0.04,17.759,0.044,0.999,0.059464275
6007,2,296.25077,-14.81964,16.68,0.04,17.701,0.042,1.021,0.058
6011,2,296.1304,-14.68258,16.62,0.05,17.627,0.037,1.007,0.062201286
6026,2,296.09582,-14.81834,16.67,0.06,17.735,0.043,1.065,0.073817342
6040,2,296.23604,-14.86984,16.65,0.05,17.553,0.037,0.903,0.062201286
6044,2,296.14626,-14.79188,16.8,0.09,17.747,0.043,0.947,0.099744674
6045,2,296.24406,-14.70049,16.71,0.03,17.749,0.041,1.039,0.050803543
6052,2,296.18305,-14.79689,16.83,0.04,17.833,0.046,1.003,0.060959003
6053,2,296.19995,-14.81823,16.42,0.06,17.506,0.036,1.086,0.069971423
6067,2,296.23503,-14.81637,16.55,0.06,17.453,0.034,0.903,0.068963759
6068,2,296.12621,-14.75981,16.98,0.13,17.875,0.048,0.895,0.138578498
6081,2,296.11001,-14.71828,16.67,0.07,17.497,0.033,0.827,0.07738863
6085,2,296.24822,-14.74383,16.58,0.04,17.66,0.04,1.08,0.056568542
6108,2,296.21994,-14.84929,16.78,0.07,17.789,0.045,1.009,0.083216585
6116,2,296.16636,-14.93229,16.69,0.05,17.741,0.043,1.051,0.065946948
6124,2,296.05053,-14.72965,16.44,0.04,17.302,0.034,0.862,0.052497619
6146,2,296.08113,-14.76519,16.96,0.06,17.88,0.054,0.92,0.080721744
6152,2,296.11003,-14.7968,16.53,0.05,17.458,0.034,0.928,0.060464866
6155,2,296.20104,-14.83326,16.83,0.05,17.791,0.045,0.961,0.06726812
6167,2,296.2849,-14.86934,16.67,0.06,17.76,0.043,1.09,0.073817342
6178,2,296.07032,-14.8023,16.68,0.08,17.717,0.048,1.037,0.09329523
6190,2,296.24837,-14.76176,16.71,0.05,17.694,0.041,0.984,0.064660653
6191,2,296.20047,-14.86889,16.63,0.06,17.689,0.041,1.059,0.072670489
6205,2,296.22893,-14.75394,16.74,0.06,17.722,0.043,0.982,0.073817342
6214,2,296.22661,-14.81116,16.63,0.05,17.613,0.039,0.983,0.063411355
6219,2,296.28973,-14.88223,16.53,0.05,17.494,0.035,0.964,0.061032778
6252,2,296.16616,-14.89381,16.61,0.05,17.588,0.038,0.978,0.062801274
6259,2,296.09931,-14.95811,16.9,0.06,17.84,0.046,0.94,0.075604233
6261,2,296.11584,-14.78969,16.79,0.07,17.868,0.048,1.078,0.084876381
6267,2,296.11546,-14.90132,16.7,0.09,17.706,0.042,1.006,0.099317672
6283,2,296.22123,-14.76846,16.68,0.03,17.668,0.041,0.988,0.050803543
6285,2,296.33464,-14.75502,16.91,0.06,17.905,0.04,0.995,0.072111026
6291,2,296.12887,-14.78,16.61,0.03,17.547,0.037,0.937,0.047634021
6294,2,296.41232,-14.70727,16.92,0.08,17.866,0.046,0.946,0.092282176
6304,2,296.09841,-14.87746,17.04,0.06,17.907,0.049,0.867,0.077466122
6310,2,296.233,-14.64764,16.94,0.09,17.829,0.043,0.889,0.099744674
6330,2,296.21302,-14.72276,16.6,0.06,17.657,0.038,1.057,0.071021124
6347,2,296.29531,-14.751,16.63,0.04,17.581,0.037,0.951,0.054488531
6358,2,296.34912,-14.83175,16.69,0.06,17.771,0.036,1.081,0.069971423
6363,2,296.28012,-14.89573,16.79,0.05,17.792,0.044,1.002,0.066603303
6375,2,296.07603,-14.72223,16.78,0.06,17.695,0.043,0.915,0.073817342
6382,2,296.28043,-14.73075,16.67,0.06,17.663,0.04,0.993,0.072111026
6384,2,296.37013,-14.85615,16.68,0.06,17.682,0.034,1.002,0.068963759
6387,2,296.15187,-14.76953,16.8,0.04,17.8,0.045,1,0.060207973
6390,2,296.26986,-14.72878,16.74,0.03,17.664,0.04,0.924,0.05
6427,2,296.15491,-14.80696,16.68,0.03,17.599,0.039,0.919,0.049203658
6436,2,296.21923,-14.85897,16.6,0.06,17.6,0.038,1,0.071021124
6439,2,296.06603,-14.79382,16.61,0.07,17.504,0.04,0.894,0.080622577
6446,2,296.26098,-14.88143,16.72,0.04,17.646,0.039,0.926,0.055865911
6461,2,296.16087,-14.68852,16.71,0.08,17.799,0.042,1.089,0.090354856
6481,2,296.35244,-14.86128,16.62,0.06,17.655,0.033,1.035,0.068476273
6488,2,296.23088,-14.9508,16.87,0.04,17.875,0.047,1.005,0.061717096
6494,2,296.22341,-14.84365,16.72,0.06,17.688,0.042,0.968,0.073239334
6498,2,296.24026,-14.8049,16.66,0.08,17.612,0.039,0.952,0.089
6499,2,296.14555,-14.8417,16.77,0.05,17.693,0.042,0.923,0.065299311
6504,2,296.26539,-14.71585,16.93,0.06,17.801,0.043,0.871,0.073817342
6513,2,296.32349,-14.7828,16.9,0.07,17.931,0.041,1.031,0.081123363
6540,2,296.07854,-14.83237,16.56,0.04,17.652,0.045,1.092,0.060207973
6541,2,296.40687,-14.66838,17.11,0.07,18.016,0.052,0.906,0.087200917
6544,2,296.05833,-14.83162,17.12,0.07,17.962,0.058,0.842,0.090906545
6547,2,296.09517,-14.81852,16.71,0.06,17.673,0.041,0.963,0.072670489
6582,2,296.19036,-14.9532,16.71,0.05,17.698,0.041,0.988,0.064660653
6587,2,296.16623,-14.90085,16.81,0.05,17.746,0.043,0.936,0.065946948
6594,2,296.23273,-14.87719,16.63,0.04,17.65,0.04,1.02,0.056568542
6604,2,296.25537,-14.66731,16.85,0.05,17.836,0.044,0.986,0.066603303
6609,2,296.3458,-14.81954,16.86,0.06,17.87,0.039,1.01,0.071561163
6614,2,296.42616,-14.86206,16.92,0.07,17.967,0.042,1.047,0.081633327
6618,2,296.31302,-14.78053,16.8,0.08,17.871,0.047,1.071,0.092784697
6627,2,296.14074,-14.92158,16.69,0.05,17.51,0.036,0.82,0.061611687
6640,2,296.31678,-14.89192,16.81,0.04,17.677,0.034,0.867,0.052497619
6645,2,296.38059,-14.85259,16.81,0.04,17.837,0.038,1.027,0.055172457
6649,2,296.28286,-14.73611,16.85,0.05,17.795,0.044,0.945,0.066603303
6650,2,296.36806,-14.68851,16.92,0.07,17.752,0.042,0.832,0.081633327
6658,2,296.33482,-14.68148,16.78,0.07,17.627,0.038,0.847,0.079649231
6666,2,296.22483,-14.89051,16.74,0.09,17.645,0.04,0.905,0.098488578
6682,2,296.2353,-14.76699,16.67,0.05,17.619,0.039,0.949,0.063411355
6685,2,296.20441,-14.92203,16.43,0.05,17.557,0.037,1.127,0.062201286
6688,2,296.24637,-14.87341,16.67,0.04,17.752,0.043,1.082,0.058728187
6699,2,296.0847,-14.9494,16.82,0.09,17.661,0.039,0.841,0.098086696
6702,2,296.17952,-14.86674,16.82,0.04,17.814,0.046,0.994,0.060959003
6715,2,296.41372,-14.88366,16.81,0.08,17.647,0.033,0.837,0.086539009
6725,2,296.23742,-14.80434,16.69,0.06,17.739,0.043,1.049,0.073817342
6726,2,296.24023,-14.82741,16.7,0.06,17.698,0.042,0.998,0.073239334
6731,2,296.0547,-14.86432,16.9,0.1,17.919,0.056,1.019,0.11461239
6745,2,296.24542,-14.89,16.83,0.05,17.753,0.043,0.923,0.065946948
6750,2,296.22288,-14.76037,16.72,0.08,17.646,0.04,0.926,0.089442719
6756,2,296.29873,-14.76935,16.82,0.05,17.868,0.047,1.048,0.068622154
6765,2,296.06824,-14.74403,16.89,0.05,17.73,0.048,0.84,0.069310894
6772,2,296.34297,-14.8963,16.82,0.07,17.762,0.036,0.942,0.078714675
6783,2,296.05693,-14.88679,16.78,0.07,17.646,0.045,0.866,0.083216585
6799,2,296.34284,-14.87092,16.51,0.07,17.447,0.028,0.937,0.075392307
6800,2,296.04994,-14.77432,16.68,0.06,17.686,0.047,1.006,0.076216796
6828,2,296.24704,-14.84243,16.74,0.05,17.764,0.044,1.024,0.066603303
6831,2,296.07924,-14.74837,16.96,0.04,18.004,0.06,1.044,0.072111026
6844,2,296.13827,-14.89858,16.73,0.04,17.608,0.039,0.878,0.055865911
6848,2,296.12118,-14.9421,16.73,0.05,17.784,0.045,1.054,0.06726812
6858,2,296.24766,-14.8153,16.74,0.03,17.815,0.046,1.075,0.054918121
6862,2,296.25159,-14.78449,16.73,0.05,17.759,0.043,1.029,0.065946948
6863,2,296.26345,-14.886,16.61,0.06,17.645,0.039,1.035,0.071561163
6868,2,296.40799,-14.87737,16.82,0.06,17.802,0.037,0.982,0.070491134
6876,2,296.15306,-14.91777,16.85,0.07,17.664,0.04,0.814,0.080622577
6892,2,296.21753,-14.83807,16.72,0.05,17.803,0.046,1.083,0.067941151
6896,2,296.25392,-14.77271,16.78,0.04,17.853,0.047,1.073,0.061717096
6899,2,296.39628,-14.75541,16.82,0.08,17.856,0.039,1.036,0.089
6904,2,296.16194,-14.89971,16.76,0.05,17.637,0.04,0.877,0.064031242
6930,2,296.26232,-14.87996,16.72,0.05,17.787,0.044,1.067,0.066603303
6931,2,296.39205,-14.91033,16.77,0.05,17.612,0.032,0.842,0.059363288
6934,2,296.13123,-14.9375,16.86,0.04,17.838,0.047,0.978,0.061717096
6938,2,296.36824,-14.91781,16.88,0.04,17.875,0.039,0.995,0.055865911
6952,2,296.2658,-14.65831,16.99,0.06,17.901,0.046,0.911,0.075604233
6956,2,296.36661,-14.84112,16.88,0.06,17.782,0.037,0.902,0.070491134
6973,2,296.27041,-14.87655,16.74,0.05,17.7,0.041,0.96,0.064660653
6978,2,296.21778,-14.88874,16.7,0.04,17.686,0.041,0.986,0.057280014
6981,2,296.0742,-14.90764,17.02,0.08,18.032,0.061,1.012,0.100603181
6983,2,296.09673,-14.80474,16.99,0.07,17.908,0.049,0.918,0.085445889
6991,2,296.11211,-14.90894,17.1,0.06,17.923,0.05,0.823,0.078102497
7027,2,296.39684,-14.82975,17.11,0.05,17.991,0.043,0.881,0.065946948
7032,2,296.19423,-14.72198,16.81,0.06,17.639,0.037,0.829,0.070491134
7059,2,296.26357,-14.88689,16.95,0.06,17.766,0.043,0.816,0.073817342
7079,2,296.05726,-14.69115,16.99,0.1,17.882,0.05,0.892,0.111803399
7081,2,296.2063,-14.76218,17.11,0.04,17.96,0.051,0.85,0.064815122
7086,2,296.34365,-14.78005,16.94,0.05,17.764,0.036,0.824,0.061611687
7099,2,296.13603,-14.83363,16.95,0.04,17.953,0.051,1.003,0.064815122
7135,2,296.43178,-14.87937,16.66,0.08,17.549,0.031,0.889,0.08579627
7138,2,296.16475,-14.78418,16.85,0.06,17.727,0.043,0.877,0.073817342
7143,2,296.22434,-14.82289,16.85,0.05,17.89,0.049,1.04,0.070007142
7154,2,296.05984,-14.86032,16.83,0.09,17.775,0.05,0.945,0.102956301
7163,2,296.34426,-14.7282,16.87,0.03,17.893,0.04,1.023,0.05
7171,2,296.36082,-14.64011,16.74,0.08,17.818,0.044,1.078,0.091301698
7177,2,296.24356,-14.88638,16.73,0.06,17.77,0.044,1.04,0.074404301
7182,2,296.26737,-14.943,16.9,0.05,17.953,0.05,1.053,0.070710678
7189,2,296.28447,-14.70709,17.03,0.05,18.031,0.051,1.001,0.071421285
7191,2,296.35414,-14.84803,16.93,0.05,17.865,0.039,0.935,0.063411355
7205,2,296.10519,-14.88256,17.03,0.09,17.894,0.049,0.864,0.102474387
7206,2,296.22324,-14.80284,16.72,0.06,17.652,0.04,0.932,0.072111026
7214,2,296.19107,-14.74569,17.06,0.05,17.895,0.048,0.835,0.069310894
7230,2,296.13383,-14.89017,16.9,0.05,17.946,0.051,1.046,0.071421285
7232,2,296.2302,-14.78505,16.86,0.06,17.721,0.043,0.861,0.073817342
7238,2,296.09833,-14.89358,16.72,0.04,17.6,0.038,0.88,0.055172457
7249,2,296.20486,-14.78377,16.79,0.09,17.746,0.044,0.956,0.100179838
7257,2,296.09221,-14.70992,16.85,0.07,17.693,0.039,0.843,0.080131143
7278,2,296.22091,-14.81084,16.85,0.08,17.659,0.04,0.809,0.089442719
7281,2,296.2634,-14.87691,16.76,0.03,17.752,0.043,0.992,0.052430907
7292,2,296.19883,-14.87412,17.15,0.09,18.132,0.059,0.982,0.107615055
7298,2,296.21435,-14.70545,16.97,0.08,17.807,0.043,0.837,0.090824006
7310,2,296.17657,-14.86943,17.03,0.05,17.841,0.047,0.811,0.068622154
7319,2,296.29343,-14.92643,17,0.05,17.965,0.051,0.965,0.071421285
7322,2,296.25311,-14.81401,16.84,0.03,17.755,0.044,0.915,0.053254108
7339,2,296.23713,-14.77004,16.81,0.06,17.725,0.042,0.915,0.073239334
7384,2,296.12912,-14.82568,16.88,0.05,17.757,0.044,0.877,0.066603303
7405,2,296.121,-14.66855,17.1,0.09,17.93,0.047,0.83,0.101533246
7407,2,296.4007,-14.65462,16.82,0.12,17.823,0.044,1.003,0.127812362
7412,2,296.12368,-14.73481,16.98,0.08,17.91,0.049,0.93,0.093813645
7417,2,296.30681,-14.69602,16.95,0.05,17.759,0.041,0.809,0.064660653
7419,2,296.35088,-14.76749,16.97,0.06,17.835,0.038,0.865,0.071021124
7429,2,296.27229,-14.89549,16.9,0.03,17.823,0.045,0.923,0.054083269
7437,2,296.30954,-14.79812,16.92,0.03,17.969,0.051,1.049,0.059169249
7470,2,296.3664,-14.67311,16.99,0.05,17.823,0.044,0.833,0.066603303
7474,2,296.41981,-14.82718,16.9,0.06,17.704,0.034,0.804,0.068963759
7490,2,296.18763,-14.84471,16.92,0.09,17.955,0.051,1.035,0.103445638
7496,2,296.30182,-14.73337,16.86,0.05,17.874,0.047,1.014,0.068622154
7498,2,296.20011,-14.7676,16.87,0.05,17.817,0.046,0.947,0.067941151
7519,2,296.41064,-14.84706,16.98,0.06,17.964,0.042,0.984,0.073239334
7544,2,296.13405,-14.88817,16.99,0.05,17.912,0.05,0.922,0.070710678
7566,2,296.33087,-14.76453,16.75,0.04,17.717,0.035,0.967,0.053150729
7603,2,296.20884,-14.8765,16.77,0.04,17.783,0.044,1.013,0.059464275
7607,2,296.33028,-14.79467,16.84,0.06,17.775,0.037,0.935,0.070491134
7609,2,296.18602,-14.93707,17.07,0.08,18.073,0.056,1.003,0.097652445
7611,2,296.31065,-14.89937,16.91,0.05,17.761,0.043,0.851,0.065946948
7619,2,296.08293,-14.81575,16.98,0.05,17.91,0.056,0.93,0.075073298
7648,2,296.1633,-14.7318,17,0.07,17.958,0.051,0.958,0.086608314
7650,2,296.41175,-14.88983,16.93,0.09,17.913,0.04,0.983,0.098488578
7679,2,296.33733,-14.7227,16.94,0.06,17.943,0.042,1.003,0.073239334
7698,2,296.20912,-14.84477,16.92,0.05,17.913,0.05,0.993,0.070710678
