,ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,CMD1region,CMD2region,CMD3region
782,783,296.20345,-14.789439999999999,14.96,0.06,-0.05,14.54,0.04,-0.04,14.27,0.03,-0.15,13.92,0.05,-0.02,12.17,-9999.0,0.174185551082947,296.2034,-14.789442000000001,18.498,0.081,17.274,0.043,16.259,0.023,5,5,4
810,811,296.11262999999997,-14.91131,14.63,0.08,-0.05,14.58,0.15,0.31,13.97,0.04,-0.03,13.51,0.04,0.0,12.83,-9999.0,0.37091460205725,296.112549,-14.911376999999998,18.480999999999998,0.079,16.717,0.027000000000000003,15.422,0.012,5,5,4
811,812,296.06145,-14.8147,14.89,0.08,-0.05,14.58,0.05,-0.04,14.22,0.06,-0.09,13.91,0.06,-0.01,12.13,-9999.0,0.170877716316047,296.061401,-14.814703,18.406,0.084,16.982,0.033,15.804,0.016,5,5,4
856,857,296.14661,-14.859729999999999,15.07,0.04,0.0,14.65,0.04,-0.02,14.29,0.06,0.0,13.89,0.03,-0.05,12.06,0.25,0.140398699782553,296.146576,-14.859709,18.627,0.09,17.378,0.046,16.26,0.023,5,5,4
935,936,296.19487999999996,-14.822610000000001,14.9,0.04,0.14,14.72,0.06,0.13,14.63,0.04,0.36,14.09,0.03,0.06,12.0,0.19,0.571892387629162,296.19491600000003,-14.822455,18.242,0.065,16.964000000000002,0.033,15.829,0.016,5,5,4
1067,1068,296.17439,-14.83888,14.93,0.03,0.02,14.85,0.1,0.17,14.5,0.04,0.01,14.08,0.05,-0.21,9.8,0.05,0.570596203805531,296.174377,-14.838722,18.485,0.08,17.327,0.044000000000000004,16.084,0.02,5,5,4
1069,1070,296.40278,-14.79796,15.19,0.07,0.08,14.85,0.05,-0.05,14.46,0.04,-0.14,14.48,0.07,0.22,12.68,-9999.0,0.139409929037418,296.40274,-14.797958,18.368,0.057999999999999996,17.255,0.034,16.283,0.022000000000000002,5,5,4
1090,1091,296.24964,-14.71938,15.34,0.05,-0.02,14.86,0.07,-0.04,14.24,0.05,-0.12,13.88,0.05,-0.05,11.98,-9999.0,0.22135223217424999,296.249603,-14.71943,18.472,0.078,17.557000000000002,0.054000000000000006,16.584,0.031,5,5,4
1110,1111,296.3106,-14.78295,15.29,0.06,0.04,14.87,0.08,-0.1,14.61,0.06,-0.14,14.26,0.05,-0.17,12.82,-9999.0,0.0946025678420855,296.310577,-14.782964000000002,18.859,0.107,17.852,0.07200000000000001,16.593,0.033,5,5,4
1153,1154,296.27749,-14.87469,15.01,0.04,-0.08,14.91,0.04,-0.01,14.66,0.06,-0.13,14.28,0.06,0.04,11.84,-9999.0,0.456082935654992,296.277374,-14.874630999999999,18.677,0.092,17.301,0.043,16.294,0.023,5,5,4
1159,1160,296.17514,-14.859689999999999,14.83,0.05,-0.07,14.91,0.07,0.21,14.38,0.04,-0.12,14.31,0.04,0.02,12.18,-9999.0,0.455668216571557,296.175018,-14.859735999999998,17.985,0.053,16.713,0.027000000000000003,15.672,0.013999999999999999,5,5,4
1174,1175,296.24627000000004,-14.86645,14.93,0.03,-0.08,14.92,0.03,-0.09,14.94,0.06,-0.13,14.46,0.05,0.09,12.87,-9999.0,0.18913022936365698,296.246216,-14.866456,17.840999999999998,0.046,16.566,0.023,15.636,0.013999999999999999,5,5,4
1185,1186,296.31615,-14.824929999999998,14.85,0.05,0.0,14.93,0.04,-0.04,14.96,0.04,-0.05,14.39,0.04,-0.12,12.94,-9999.0,0.7869206183682691,296.316376,-14.824923000000002,19.144000000000002,0.11,19.093,0.16699999999999998,15.412,0.011000000000000001,5,5,4
1310,1311,296.16007,-14.71459,15.05,0.04,0.0,15.01,0.07,-0.04,14.94,0.05,-0.01,14.58,0.07,-0.04,12.7,-9999.0,0.12540120688165401,296.160034,-14.714591,17.793,0.042,16.505,0.017,15.665999999999999,0.013000000000000001,5,5,4
1315,1316,296.31143,-14.838870000000002,15.22,0.06,0.01,15.01,0.05,-0.01,14.77,0.08,0.05,14.43,0.04,-0.06,12.33,-9999.0,0.215299498017432,296.311371,-14.838888,18.594,0.085,17.657,0.061,16.392,0.025,5,5,4
1326,1327,296.16806,-14.836920000000001,15.13,0.04,-0.05,15.02,0.07,-0.08,14.76,0.04,-0.37,14.26,0.03,-0.18,11.9,-9999.0,0.10593949929424301,296.16803,-14.836925,18.081,0.057,16.862000000000002,0.03,15.934000000000001,0.018000000000000002,5,5,4
1472,1473,296.38454,-14.7362,15.37,0.04,-0.06,15.12,0.1,-0.14,14.95,0.05,-0.3,14.62,0.09,-0.65,11.47,0.1,0.103191476229786,296.384521,-14.736178,18.139,0.048,16.919,0.026000000000000002,16.008,0.018000000000000002,5,5,4
1994,1995,296.11257,-14.911570000000001,14.63,0.08,-0.09,15.44,0.29,1.12,13.97,0.04,-0.09,13.51,0.03,-9999.0,12.65,0.29,0.6986300501426039,296.112549,-14.911376999999998,18.480999999999998,0.079,16.717,0.027000000000000003,15.422,0.012,5,5,4
2094,2095,296.18646,-14.79796,15.92,0.06,-0.01,15.48,0.04,-0.06,15.15,0.03,0.05,14.86,0.05,0.09,12.26,-9999.0,0.777202237588753,296.186371,-14.797761999999999,19.467,0.18100000000000002,18.139,0.08900000000000001,17.323,0.055,5,5,4
2159,2160,296.24275,-14.787270000000001,15.35,0.03,0.69,15.51,0.06,0.77,14.46,0.08,0.6,13.45,0.06,1.07,6.68,0.01,0.384303982651646,296.24264500000004,-14.787303,18.35,0.07,17.014,0.034,16.192,0.022000000000000002,5,5,4
2321,2322,296.23242,-14.79319,15.62,0.06,-0.06,15.6,0.05,-0.07,15.17,0.04,0.01,14.83,0.08,0.16,11.16,0.19,0.205863987853355,296.23236099999997,-14.793185999999999,18.301,0.068,17.299,0.044000000000000004,16.644000000000002,0.031,5,5,4
2376,2377,296.24116000000004,-14.93741,15.91,0.05,-0.07,15.62,0.11,0.03,15.17,0.09,-0.13,14.67,0.08,-0.05,13.44,-9999.0,0.39043096873902,296.241089,-14.937494000000001,18.914,0.113,17.775,0.064,16.912,0.039,5,5,4
3228,3229,296.1962,-14.94345,16.21,0.07,0.21,15.96,0.07,0.09,15.18,0.08,-0.03,14.68,0.07,0.08,9.73,0.03,0.22286989020674802,296.19613599999997,-14.943447,18.750999999999998,0.098,18.253,0.09300000000000001,17.332,0.06,5,5,4
4100,4101,296.33242,-14.90311,16.15,0.05,-0.02,16.23,0.07,0.09,15.69,0.09,-0.1,15.01,0.06,-0.18,12.2,-9999.0,0.231751696004227,296.332367,-14.903070999999999,19.212,0.11699999999999999,18.149,0.076,17.27,0.049,5,5,4
