ID,CMD2region,RA,Dec,k36mag,e36mag,Jmag,eJmag,jMINUSthreesix,ERRORjMINUSthreesix
7575,3,296.26283,-14.78343,16.85,0.05,18.259,0.065,1.409,0.082006097
7582,3,296.25863,-14.86762,16.88,0.04,18.238,0.064,1.358,0.075471849
7587,3,296.13759,-14.89655,16.84,0.05,18.076,0.057,1.236,0.07582216
7589,3,296.36387,-14.66584,17.03,0.05,18.115,0.057,1.085,0.07582216
7592,3,296.42557,-14.77608,17.01,0.07,18.288,0.054,1.278,0.088408144
7596,3,296.18228,-14.87238,16.76,0.05,18.011,0.054,1.251,0.073593478
7597,3,296.23231,-14.76544,16.88,0.08,17.952,0.051,1.072,0.0948736
7599,3,296.20604,-14.90864,16.81,0.05,18.093,0.057,1.283,0.07582216
7605,3,296.25579,-14.78628,16.73,0.04,18.197,0.062,1.467,0.073783467
7608,3,296.09831,-14.69446,17.14,0.06,18.304,0.064,1.164,0.087726849
7621,3,296.22116,-14.85079,16.9,0.05,18.108,0.058,1.208,0.076576759
7633,3,296.10601,-14.69787,16.97,0.09,18.077,0.053,1.107,0.104446158
7644,3,296.34744,-14.83652,17.06,0.06,18.252,0.053,1.192,0.08005623
7645,3,296.16452,-14.67998,17,0.06,18.232,0.06,1.232,0.084852814
7646,3,296.08204,-14.7589,17.03,0.06,18.106,0.066,1.076,0.089196412
7651,3,296.20456,-14.67432,16.83,0.06,18.323,0.065,1.493,0.08845903
7654,3,296.26195,-14.67769,17.05,0.05,18.185,0.058,1.135,0.076576759
7661,3,296.36679,-14.75614,17.08,0.05,18.118,0.048,1.038,0.069310894
7663,3,296.18505,-14.73236,17,0.05,18.179,0.061,1.179,0.078873316
7664,3,296.19904,-14.88319,17.01,0.06,18.223,0.064,1.213,0.087726849
7666,3,296.39767,-14.75456,16.81,0.07,17.92,0.041,1.11,0.081123363
7667,3,296.25504,-14.86933,16.9,0.05,18.284,0.067,1.384,0.083600239
7669,3,296.2773,-14.78692,16.79,0.06,17.986,0.052,1.196,0.079397733
7676,3,296.23504,-14.91745,17.07,0.04,18.292,0.067,1.222,0.078032045
7681,3,296.24301,-14.81653,16.76,0.07,18.132,0.059,1.372,0.091547802
7682,3,296.2576,-14.70489,16.9,0.06,18.149,0.057,1.249,0.082758685
7688,3,296.19218,-14.88006,16.93,0.05,18.307,0.069,1.377,0.085211502
7692,3,296.17088,-14.73509,16.95,0.05,18.178,0.061,1.228,0.078873316
7707,3,296.25822,-14.90669,16.93,0.05,18.171,0.061,1.241,0.078873316
7709,3,296.07087,-14.90679,17,0.07,18.266,0.075,1.266,0.102591423
7710,3,296.19589,-14.88332,16.94,0.03,18.223,0.064,1.283,0.070682388
7712,3,296.11983,-14.951,16.9,0.06,18.095,0.057,1.195,0.082758685
7722,3,296.25505,-14.73738,16.86,0.07,18.001,0.053,1.141,0.087800911
7731,3,296.18549,-14.84707,16.88,0.08,17.96,0.052,1.08,0.095414884
7732,3,296.08435,-14.78676,17.03,0.06,18.288,0.076,1.258,0.096829747
7734,3,296.2247,-14.80173,16.78,0.06,18.022,0.055,1.242,0.081394103
7737,3,296.18484,-14.74822,17.11,0.09,18.427,0.075,1.317,0.117153745
7742,3,296.37563,-14.66465,16.97,0.05,18.079,0.055,1.109,0.074330344
7747,3,296.30334,-14.93776,17.14,0.05,18.511,0.08,1.371,0.094339811
7750,3,296.24156,-14.76704,17.01,0.06,18.349,0.07,1.339,0.092195445
7751,3,296.25617,-14.82795,16.8,0.04,18.2,0.062,1.4,0.073783467
7753,3,296.36599,-14.67228,17.08,0.06,18.256,0.064,1.176,0.087726849
7755,3,296.25445,-14.7586,16.98,0.03,18.336,0.069,1.356,0.075239617
7756,3,296.15032,-14.75522,16.96,0.04,18.24,0.064,1.28,0.075471849
7759,3,296.12892,-14.87511,17.06,0.05,18.136,0.06,1.076,0.078102497
7760,3,296.20243,-14.76273,17.04,0.06,18.19,0.062,1.15,0.086278618
7763,3,296.22318,-14.78096,16.92,0.06,18.35,0.072,1.43,0.093722996
7770,3,296.21728,-14.76832,16.88,0.04,18.124,0.059,1.244,0.071281134
7779,3,296.26771,-14.76068,17.13,0.06,18.406,0.074,1.276,0.095268043
7781,3,296.31348,-14.7565,16.98,0.05,18.059,0.055,1.079,0.074330344
7786,3,296.28723,-14.88557,16.93,0.04,18.129,0.058,1.199,0.07045566
7788,3,296.15005,-14.80837,16.85,0.05,18.182,0.062,1.332,0.079649231
7789,3,296.3205,-14.68863,17.03,0.04,18.347,0.066,1.317,0.077175126
7791,3,296.1476,-14.73092,16.9,0.07,18.299,0.067,1.399,0.096896852
7792,3,296.28136,-14.9139,16.75,0.05,17.885,0.048,1.135,0.069310894
7798,3,296.28713,-14.90445,16.9,0.05,18.015,0.053,1.115,0.072862885
7799,3,296.37872,-14.80092,17.09,0.06,18.429,0.061,1.339,0.085562842
7802,3,296.10298,-14.68464,17.04,0.08,18.239,0.061,1.199,0.100603181
7803,3,296.16775,-14.92372,17.01,0.05,18.186,0.062,1.176,0.079649231
7810,3,296.13291,-14.68639,17.01,0.09,18.43,0.071,1.42,0.114634201
7817,3,296.20846,-14.74322,17.04,0.04,18.085,0.057,1.045,0.069634761
7818,3,296.28263,-14.78693,16.99,0.07,18.419,0.075,1.429,0.102591423
7824,3,296.24947,-14.90675,16.87,0.07,18.259,0.065,1.389,0.095524866
7825,3,296.32507,-14.63781,17.09,0.07,18.206,0.061,1.116,0.09284934
7828,3,296.22259,-14.8501,16.86,0.06,18.142,0.06,1.282,0.084852814
7830,3,296.19715,-14.67678,16.89,0.06,18.375,0.068,1.485,0.090686272
7840,3,296.16341,-14.78238,17.01,0.05,18.233,0.064,1.223,0.081215762
7842,3,296.41081,-14.82199,17.15,0.03,18.393,0.059,1.243,0.066189123
7848,3,296.30077,-14.89564,16.97,0.07,18.347,0.069,1.377,0.098290386
7850,3,296.17999,-14.7116,16.91,0.05,18.122,0.055,1.212,0.074330344
7861,3,296.15844,-14.81737,16.77,0.05,18.117,0.059,1.347,0.077336925
7868,3,296.39469,-14.79544,17.02,0.06,18.219,0.052,1.199,0.079397733
7869,3,296.12477,-14.85209,17.12,0.05,18.213,0.064,1.093,0.081215762
7879,3,296.24787,-14.88071,16.93,0.05,18.232,0.064,1.302,0.081215762
7894,3,296.2387,-14.88508,17.06,0.06,18.167,0.061,1.107,0.085562842
7896,3,296.24892,-14.71512,17.03,0.06,18.228,0.061,1.198,0.085562842
7904,3,296.25985,-14.82495,16.78,0.04,18.196,0.062,1.416,0.073783467
7907,3,296.18919,-14.75558,17.09,0.05,18.177,0.061,1.087,0.078873316
7909,3,296.37294,-14.75848,17.04,0.06,18.183,0.05,1.143,0.078102497
7911,3,296.19841,-14.83746,16.72,0.07,18.113,0.059,1.393,0.091547802
7924,3,296.2172,-14.82492,16.87,0.06,18.164,0.062,1.294,0.086278618
7926,3,296.30159,-14.74253,16.99,0.06,18.15,0.059,1.16,0.084148678
7927,3,296.09882,-14.71879,16.94,0.04,18.041,0.052,1.101,0.065604878
7931,3,296.21031,-14.85052,17.12,0.05,18.187,0.062,1.067,0.079649231
7933,3,296.09709,-14.81994,17.02,0.07,18.124,0.059,1.104,0.091547802
7934,3,296.2323,-14.79536,16.74,0.06,18.089,0.058,1.349,0.083450584
7949,3,296.27299,-14.70946,16.95,0.05,18.169,0.058,1.219,0.076576759
7960,3,296.30884,-14.81002,16.88,0.06,18.145,0.059,1.265,0.084148678
7962,3,296.23757,-14.83089,17.03,0.07,18.35,0.071,1.32,0.099704564
7966,3,296.23316,-14.82116,16.79,0.09,18.294,0.068,1.504,0.112800709
7971,3,296.29076,-14.65995,17.03,0.05,18.067,0.053,1.037,0.072862885
7981,3,296.38189,-14.80507,17.07,0.07,18.15,0.049,1.08,0.085445889
7989,3,296.20289,-14.74078,16.76,0.05,18.024,0.054,1.264,0.073593478
7994,3,296.26287,-14.73166,16.95,0.05,18.152,0.06,1.202,0.078102497
7995,3,296.19491,-14.81255,17.05,0.09,18.38,0.073,1.33,0.115883562
7997,3,296.27142,-14.78082,16.93,0.08,18.165,0.061,1.235,0.100603181
7998,3,296.42441,-14.82661,16.89,0.06,18.016,0.044,1.126,0.074404301
8011,3,296.21899,-14.8707,16.97,0.04,18.147,0.06,1.177,0.072111026
8015,3,296.28538,-14.90576,16.93,0.04,18.233,0.063,1.303,0.074625733
8016,3,296.1834,-14.79429,16.93,0.06,18.235,0.065,1.305,0.08845903
8025,3,296.25173,-14.8148,16.96,0.04,18.397,0.074,1.437,0.084118963
8027,3,296.19941,-14.85444,17.09,0.08,18.483,0.079,1.393,0.112432202
8031,3,296.25228,-14.85586,16.87,0.06,18.164,0.06,1.294,0.084852814
8032,3,296.23982,-14.77322,16.93,0.06,18.052,0.055,1.122,0.081394103
8033,3,296.23581,-14.77167,17.05,0.05,18.177,0.061,1.127,0.078873316
8035,3,296.12911,-14.70113,16.94,0.07,18.191,0.059,1.251,0.091547802
8036,3,296.22883,-14.8176,16.89,0.04,18.394,0.074,1.504,0.084118963
8040,3,296.21215,-14.68904,16.77,0.11,18.082,0.053,1.312,0.122102416
8042,3,296.29533,-14.7908,17.02,0.04,18.26,0.065,1.24,0.076321688
8054,3,296.27652,-14.80853,17.04,0.07,18.263,0.065,1.223,0.095524866
8055,3,296.08249,-14.93374,17.02,0.06,18.268,0.075,1.248,0.096046864
8057,3,296.23252,-14.86394,17.07,0.04,18.23,0.064,1.16,0.075471849
8060,3,296.17619,-14.83651,17.05,0.04,18.426,0.076,1.376,0.085883642
8062,3,296.37969,-14.87088,17.11,0.05,18.335,0.057,1.225,0.07582216
8066,3,296.25766,-14.85721,16.98,0.07,18.036,0.054,1.056,0.088408144
8071,3,296.38165,-14.6869,17.01,0.06,18.357,0.069,1.347,0.091438504
8076,3,296.34873,-14.76769,17.01,0.06,18.259,0.053,1.249,0.08005623
8077,3,296.16103,-14.86624,16.83,0.1,18.107,0.058,1.277,0.115602768
8082,3,296.18648,-14.7992,16.9,0.05,18.298,0.068,1.398,0.084403791
8085,3,296.14763,-14.72417,16.98,0.04,18.032,0.054,1.052,0.06720119
8089,3,296.20145,-14.92165,16.77,0.07,18.094,0.057,1.324,0.090271812
8090,3,296.20255,-14.77478,17.01,0.06,18.293,0.068,1.283,0.090686272
8099,3,296.34782,-14.78954,16.85,0.08,17.917,0.041,1.067,0.089894382
8100,3,296.2771,-14.64737,16.96,0.06,18.167,0.057,1.207,0.082758685
8107,3,296.30286,-14.66765,17.02,0.07,18.111,0.054,1.091,0.088408144
8109,3,296.39935,-14.85198,17.09,0.05,18.229,0.052,1.139,0.072138755
8111,3,296.23752,-14.88731,16.85,0.05,18.048,0.055,1.198,0.074330344
8114,3,296.25449,-14.93652,16.74,0.04,18.114,0.058,1.374,0.07045566
8127,3,296.08524,-14.84635,16.78,0.08,18,0.06,1.22,0.1
8128,3,296.23992,-14.83057,17.12,0.06,18.265,0.066,1.145,0.089196412
8129,3,296.27857,-14.84754,17.04,0.07,18.241,0.064,1.201,0.094847246
8132,3,296.23446,-14.79901,17.14,0.05,18.192,0.062,1.052,0.079649231
8135,3,296.26097,-14.67971,17.11,0.07,18.402,0.07,1.292,0.098994949
8137,3,296.34561,-14.85971,16.89,0.06,18.186,0.05,1.296,0.078102497
8141,3,296.20425,-14.80682,16.96,0.06,18.31,0.069,1.35,0.091438504
8146,3,296.23326,-14.68646,16.88,0.07,18.338,0.066,1.458,0.096208108
8151,3,296.08988,-14.72101,17.11,0.07,18.275,0.069,1.165,0.098290386
8153,3,296.17486,-14.71802,17.07,0.03,18.3,0.064,1.23,0.070682388
8161,3,296.14306,-14.94528,17.05,0.05,18.125,0.058,1.075,0.076576759
8170,3,296.17237,-14.70238,17.04,0.06,18.24,0.061,1.2,0.085562842
8173,3,296.32053,-14.78109,16.96,0.05,18.092,0.047,1.132,0.068622154
8187,3,296.21987,-14.69052,17.07,0.04,18.124,0.055,1.054,0.068007353
8188,3,296.29613,-14.7959,17.03,0.06,18.137,0.059,1.107,0.084148678
8191,3,296.20802,-14.88421,17.13,0.06,18.477,0.079,1.347,0.099201814
8202,3,296.42762,-14.82979,17.08,0.1,18.203,0.051,1.123,0.112254176
8205,3,296.25001,-14.72404,16.98,0.05,18.349,0.07,1.369,0.086023253
8213,3,296.18647,-14.66033,17.11,0.05,18.247,0.061,1.137,0.078873316
8218,3,296.21859,-14.8339,17.04,0.04,18.362,0.073,1.322,0.083240615
8223,3,296.1897,-14.87892,16.91,0.05,18.069,0.056,1.159,0.075073298
8225,3,296.2839,-14.77101,17.04,0.06,18.275,0.066,1.235,0.089196412
8226,3,296.39148,-14.68255,17.12,0.07,18.306,0.066,1.186,0.096208108
8231,3,296.37623,-14.91897,17,0.05,18.18,0.05,1.18,0.070710678
8234,3,296.23823,-14.83689,16.99,0.06,18.123,0.059,1.133,0.084148678
8249,3,296.07796,-14.70184,17.09,0.04,18.243,0.067,1.153,0.078032045
8254,3,296.24253,-14.84917,16.93,0.07,18.33,0.07,1.4,0.098994949
8260,3,296.26427,-14.82473,17.03,0.06,18.137,0.059,1.107,0.084148678
8263,3,296.33154,-14.77039,17.06,0.06,18.27,0.054,1.21,0.080721744
8272,3,296.36361,-14.81241,17.06,0.07,18.433,0.061,1.373,0.09284934
8281,3,296.20003,-14.8974,17.03,0.04,18.186,0.062,1.156,0.073783467
8282,3,296.25799,-14.85535,17.06,0.05,18.203,0.062,1.143,0.079649231
8290,3,296.30158,-14.75663,17.1,0.05,18.275,0.066,1.175,0.082800966
8297,3,296.18376,-14.87135,17.13,0.06,18.172,0.061,1.042,0.085562842
8298,3,296.36881,-14.8994,17.06,0.05,18.266,0.054,1.206,0.073593478
8300,3,296.20693,-14.78527,17.02,0.07,18.082,0.057,1.062,0.090271812
8311,3,296.22514,-14.79491,17.01,0.05,18.289,0.068,1.279,0.084403791
8312,3,296.1406,-14.81905,17.1,0.05,18.335,0.07,1.235,0.086023253
8324,3,296.35089,-14.77737,16.99,0.06,18.088,0.047,1.098,0.076216796
8328,3,296.24562,-14.80476,16.97,0.05,18.207,0.063,1.237,0.080430094
8347,3,296.19054,-14.75689,17.08,0.05,18.417,0.075,1.337,0.090138782
8352,3,296.41482,-14.80307,17.15,0.06,18.233,0.052,1.083,0.079397733
8353,3,296.18056,-14.65643,17.11,0.07,18.255,0.061,1.145,0.09284934
8355,3,296.16094,-14.78081,17.07,0.06,18.1,0.058,1.03,0.083450584
8363,3,296.33455,-14.87369,16.92,0.08,18.188,0.05,1.268,0.094339811
8366,3,296.40798,-14.73603,17.11,0.1,18.228,0.052,1.118,0.112712022
8371,3,296.24627,-14.75495,16.98,0.04,18.285,0.067,1.305,0.078032045
8383,3,296.2715,-14.8391,17.12,0.07,18.449,0.076,1.329,0.103324731
8385,3,296.21935,-14.8096,16.9,0.06,18.095,0.058,1.195,0.083450584
8387,3,296.22346,-14.81295,17.04,0.06,18.375,0.073,1.335,0.094493386
8391,3,296.25569,-14.78982,17.14,0.06,18.159,0.06,1.019,0.084852814
8400,3,296.15521,-14.77449,17,0.06,18.276,0.067,1.276,0.089938868
8401,3,296.21873,-14.8101,17.02,0.08,18.367,0.073,1.347,0.108300508
8409,3,296.27556,-14.75543,17.06,0.06,18.355,0.07,1.295,0.092195445
8411,3,296.13351,-14.70897,17.15,0.08,18.267,0.062,1.117,0.101212647
8414,3,296.16035,-14.89411,16.92,0.06,18.154,0.06,1.234,0.084852814
8419,3,296.18865,-14.80291,16.94,0.06,18.145,0.06,1.205,0.084852814
8421,3,296.2135,-14.83044,16.98,0.05,18.145,0.061,1.165,0.078873316
8435,3,296.18988,-14.8932,17.03,0.06,18.104,0.058,1.074,0.083450584
8440,3,296.24891,-14.80582,16.88,0.05,18.282,0.067,1.402,0.083600239
8452,3,296.22824,-14.91141,17.03,0.06,18.145,0.059,1.115,0.084148678
8453,3,296.25043,-14.74288,17.13,0.06,18.328,0.069,1.198,0.091438504
8456,3,296.40684,-14.69446,16.89,0.06,18.367,0.07,1.477,0.092195445
8476,3,296.2379,-14.84428,16.89,0.04,18.371,0.073,1.481,0.083240615
8477,3,296.14126,-14.74623,17.08,0.04,18.385,0.072,1.305,0.082365041
8481,3,296.36442,-14.88518,17.09,0.06,18.17,0.05,1.08,0.078102497
8483,3,296.23818,-14.77557,17.11,0.09,18.312,0.068,1.202,0.112800709
8484,3,296.19093,-14.79898,17.04,0.07,18.305,0.069,1.265,0.098290386
8486,3,296.30524,-14.80822,16.93,0.05,18.136,0.059,1.206,0.077336925
8487,3,296.27118,-14.84579,17,0.06,18.4,0.073,1.4,0.094493386
8488,3,296.38888,-14.85014,17.06,0.07,18.37,0.058,1.31,0.090906545
8496,3,296.24922,-14.80043,17.09,0.06,18.214,0.063,1.124,0.087
8505,3,296.12168,-14.79853,17.03,0.04,18.344,0.071,1.314,0.081492331
8512,3,296.31069,-14.74122,17.05,0.07,18.109,0.057,1.059,0.090271812
8515,3,296.22791,-14.85587,17.1,0.05,18.434,0.076,1.334,0.090972523
8520,3,296.21815,-14.85471,16.97,0.03,18.394,0.074,1.424,0.079849859
8524,3,296.19839,-14.84022,17.09,0.07,18.357,0.072,1.267,0.100419122
8529,3,296.31382,-14.7274,17.15,0.05,18.439,0.075,1.289,0.090138782
8538,3,296.1947,-14.68449,17.14,0.06,18.353,0.067,1.213,0.089938868
8545,3,296.22283,-14.76575,17.06,0.08,18.136,0.06,1.076,0.1
8566,3,296.23263,-14.86305,17.04,0.03,18.109,0.058,1.069,0.065299311
8568,3,296.31033,-14.8957,17.13,0.03,18.149,0.059,1.019,0.066189123
8575,3,296.07736,-14.74906,17.09,0.06,18.173,0.069,1.083,0.091438504
8576,3,296.15378,-14.85511,17.09,0.09,18.41,0.075,1.32,0.117153745
8578,3,296.16017,-14.91863,17,0.04,18.256,0.065,1.256,0.076321688
8579,3,296.39033,-14.90815,17.02,0.04,18.102,0.047,1.082,0.061717096
8600,3,296.27568,-14.77152,16.94,0.05,18.174,0.061,1.234,0.078873316
8601,3,296.19673,-14.89146,16.92,0.05,18.306,0.068,1.386,0.084403791
8604,3,296.20069,-14.94565,16.99,0.06,18.235,0.064,1.245,0.087726849
8608,3,296.23997,-14.76084,17.07,0.04,18.21,0.063,1.14,0.074625733
8613,3,296.2295,-14.83968,16.85,0.05,18.236,0.065,1.386,0.082006097
8615,3,296.26424,-14.80826,16.86,0.06,18.138,0.059,1.278,0.084148678
8618,3,296.30444,-14.86065,16.96,0.05,18.092,0.056,1.132,0.075073298
8624,3,296.3232,-14.88834,17.09,0.05,18.301,0.055,1.211,0.074330344
8629,3,296.18302,-14.78678,16.89,0.06,18.214,0.063,1.324,0.087
8630,3,296.18771,-14.86614,17.07,0.05,18.127,0.059,1.057,0.077336925
8631,3,296.06167,-14.89375,17.12,0.07,18.25,0.074,1.13,0.101862653
8632,3,296.25977,-14.85604,17.05,0.06,18.345,0.07,1.295,0.092195445
8636,3,296.11919,-14.8163,17.11,0.05,18.173,0.061,1.063,0.078873316
8637,3,296.2661,-14.78031,17.11,0.06,18.311,0.068,1.201,0.090686272
8638,3,296.14659,-14.78565,17.12,0.06,18.366,0.072,1.246,0.093722996
8641,3,296.21592,-14.82261,17.13,0.11,18.176,0.062,1.046,0.126269553
8644,3,296.42189,-14.85998,17.05,0.05,18.19,0.05,1.14,0.070710678
8647,3,296.23624,-14.85029,16.93,0.05,18.097,0.058,1.167,0.076576759
8661,3,296.31833,-14.74249,17.05,0.07,18.151,0.049,1.101,0.085445889
8664,3,296.23569,-14.81075,17.09,0.05,18.399,0.074,1.309,0.089308454
8670,3,296.17357,-14.74041,16.96,0.03,18.289,0.067,1.329,0.073409809
8677,3,296.21807,-14.83044,17.09,0.06,18.23,0.065,1.14,0.08845903
8680,3,296.30376,-14.85648,17.13,0.07,18.399,0.072,1.269,0.100419122
8698,3,296.32884,-14.7504,17.08,0.06,18.426,0.061,1.346,0.085562842
8699,3,296.27622,-14.72428,17.02,0.04,18.441,0.076,1.421,0.085883642
8700,3,296.39209,-14.83637,16.97,0.05,18.2,0.051,1.23,0.071421285
8706,3,296.26548,-14.819,17.13,0.07,18.402,0.074,1.272,0.101862653
8707,3,296.27971,-14.93351,17.1,0.06,18.419,0.074,1.319,0.095268043
8711,3,296.38071,-14.89649,17.14,0.04,18.324,0.056,1.184,0.068818602
8714,3,296.3172,-14.87861,17.08,0.06,18.252,0.053,1.172,0.08005623
8769,3,296.4219,-14.91442,17.03,0.06,18.222,0.052,1.192,0.079397733
8786,3,296.23993,-14.78676,16.99,0.04,18.447,0.077,1.457,0.08676981
8790,3,296.08447,-14.6751,17.1,0.05,18.136,0.061,1.036,0.078873316
8799,3,296.16802,-14.85453,17.01,0.04,18.296,0.068,1.286,0.078892332
8804,3,296.19359,-14.85074,17.15,0.06,18.169,0.061,1.019,0.085562842
8810,3,296.26022,-14.84949,16.83,0.05,18.167,0.06,1.337,0.078102497
8820,3,296.17229,-14.72011,17.07,0.04,18.306,0.065,1.236,0.076321688
8841,3,296.14132,-14.80759,17.02,0.09,18.315,0.069,1.295,0.113406349
8856,3,296.19089,-14.80087,17.05,0.06,18.394,0.074,1.344,0.095268043
8863,3,296.24129,-14.76097,16.93,0.05,18.026,0.054,1.096,0.073593478
8883,3,296.16108,-14.77686,17.06,0.07,18.234,0.064,1.174,0.094847246
8885,3,296.23868,-14.88858,17.12,0.05,18.176,0.061,1.056,0.078873316
8894,3,296.28889,-14.86872,17.1,0.04,18.361,0.07,1.261,0.080622577
8895,3,296.28393,-14.87978,16.98,0.05,18.371,0.071,1.391,0.086838931
8897,3,296.38827,-14.80846,17.1,0.06,18.292,0.055,1.192,0.081394103
8908,3,296.21945,-14.80558,17.1,0.04,18.276,0.067,1.176,0.078032045
8910,3,296.28392,-14.82127,17.09,0.03,18.343,0.07,1.253,0.076157731
8921,3,296.20396,-14.8331,17.14,0.05,18.329,0.071,1.189,0.086838931
8947,3,296.21591,-14.74766,17.03,0.06,18.446,0.077,1.416,0.097616597
8950,3,296.16607,-14.80869,17,0.08,18.388,0.073,1.388,0.108300508
8954,3,296.32512,-14.79808,17.06,0.04,18.329,0.057,1.269,0.069634761
8978,3,296.32127,-14.87816,16.95,0.06,18.038,0.045,1.088,0.075
8998,3,296.19461,-14.80392,16.94,0.06,18.259,0.066,1.319,0.089196412
9004,3,296.24681,-14.89247,17.14,0.04,18.292,0.067,1.152,0.078032045
9013,3,296.20646,-14.79305,16.92,0.04,18.146,0.061,1.226,0.072945185
9026,3,296.22782,-14.79225,17.14,0.07,18.521,0.082,1.381,0.107814656
9028,3,296.24277,-14.81601,16.93,0.06,18.089,0.057,1.159,0.082758685
9037,3,296.20443,-14.8011,17.07,0.05,18.363,0.072,1.293,0.087658428
9039,3,296.26706,-14.90041,17.02,0.06,18.37,0.071,1.35,0.092956979
9082,3,296.20458,-14.77751,17.09,0.07,18.154,0.061,1.064,0.09284934
9091,3,296.31076,-14.78603,16.95,0.07,18.228,0.063,1.278,0.094175368
9093,3,296.37262,-14.82299,17.1,0.06,18.422,0.061,1.322,0.085562842
9114,3,296.19626,-14.89382,17.11,0.05,18.142,0.06,1.032,0.078102497
9117,3,296.22624,-14.77468,17.15,0.03,18.304,0.069,1.154,0.075239617
9126,3,296.25572,-14.7941,17.11,0.08,18.421,0.075,1.311,0.109658561
9138,3,296.18809,-14.7237,17.13,0.06,18.282,0.063,1.152,0.087
9139,3,296.14725,-14.83161,17.12,0.07,18.268,0.066,1.148,0.096208108
9140,3,296.24593,-14.81808,17.09,0.05,18.32,0.069,1.23,0.085211502
9146,3,296.22396,-14.75021,17.11,0.06,18.356,0.072,1.246,0.093722996
9149,3,296.24885,-14.87413,17.1,0.08,18.393,0.073,1.293,0.108300508
9152,3,296.23717,-14.85445,16.93,0.04,18.357,0.071,1.427,0.081492331
9162,3,296.26063,-14.91809,17.04,0.04,18.314,0.068,1.274,0.078892332
9172,3,296.23086,-14.80589,16.91,0.05,18.078,0.057,1.168,0.07582216
9187,3,296.21285,-14.76289,17.04,0.05,18.374,0.073,1.334,0.088481637
9200,3,296.30134,-14.70813,17.11,0.06,18.441,0.072,1.331,0.093722996
9212,3,296.2272,-14.80342,17.12,0.05,18.334,0.07,1.214,0.086023253
9244,3,296.24564,-14.69673,17.15,0.07,18.18,0.058,1.03,0.090906545
9247,3,296.21214,-14.78791,17.15,0.06,18.456,0.078,1.306,0.098407317
9297,3,296.27378,-14.82698,17.11,0.06,18.375,0.072,1.265,0.093722996
9308,3,296.10839,-14.77844,17.03,0.05,18.11,0.058,1.08,0.076576759
9311,3,296.25886,-14.74864,17.04,0.03,18.306,0.068,1.266,0.074323617
9347,3,296.38557,-14.78858,17.15,0.07,18.513,0.065,1.363,0.095524866
9349,3,296.19197,-14.9305,17.12,0.09,18.164,0.06,1.044,0.108166538
9354,3,296.08952,-14.90725,17,0.04,18.333,0.079,1.333,0.088549421
9358,3,296.05517,-14.70911,17.04,0.1,18.17,0.063,1.13,0.118190524
9361,3,296.38077,-14.78509,16.98,0.07,18.114,0.047,1.134,0.084314886
9367,3,296.21924,-14.92436,16.97,0.05,18.222,0.063,1.252,0.080430094
9372,3,296.19976,-14.87662,17.08,0.04,18.326,0.07,1.246,0.080622577
9380,3,296.21919,-14.80423,16.96,0.06,18.26,0.067,1.3,0.089938868
9383,3,296.2207,-14.78308,17.13,0.05,18.409,0.075,1.279,0.090138782
9394,3,296.32151,-14.84608,17.14,0.06,18.373,0.059,1.233,0.084148678
9401,3,296.1766,-14.92656,17.02,0.08,18.216,0.063,1.196,0.101828287
9413,3,296.18527,-14.86948,17.09,0.05,18.458,0.078,1.368,0.092649879
9417,3,296.21425,-14.76135,17.1,0.06,18.154,0.061,1.054,0.085562842
9422,3,296.10186,-14.81034,17.01,0.06,18.335,0.07,1.325,0.092195445
9430,3,296.18061,-14.77532,16.95,0.05,18.25,0.065,1.3,0.082006097
9446,3,296.13767,-14.78329,17.12,0.08,18.243,0.065,1.123,0.103077641
9447,3,296.13797,-14.76856,17.09,0.06,18.307,0.068,1.217,0.090686272
9459,3,296.22802,-14.77485,17.13,0.09,18.397,0.074,1.267,0.116516093
9462,3,296.33324,-14.77077,17.12,0.07,18.237,0.053,1.117,0.087800911
9464,3,296.16419,-14.79825,17.08,0.05,18.347,0.071,1.267,0.086838931
9470,3,296.09124,-14.68895,17.13,0.04,18.224,0.066,1.094,0.077175126
9478,3,296.12768,-14.92298,17.11,0.07,18.379,0.072,1.269,0.100419122
9482,3,296.05841,-14.81777,17.06,0.1,18.151,0.068,1.091,0.120929732
9496,3,296.28593,-14.88243,17.07,0.07,18.379,0.072,1.309,0.100419122
9499,3,296.21996,-14.75653,16.95,0.04,18.23,0.065,1.28,0.076321688
9507,3,296.25755,-14.74783,17.14,0.05,18.17,0.06,1.03,0.078102497
9542,3,296.38836,-14.90099,17.11,0.06,18.127,0.048,1.017,0.076837491
9549,3,296.16705,-14.85,17.05,0.04,18.231,0.064,1.181,0.075471849
9558,3,296.35093,-14.7195,17.14,0.07,18.303,0.067,1.163,0.096896852
9559,3,296.25502,-14.91635,17.15,0.05,18.443,0.076,1.293,0.090972523
9568,3,296.08138,-14.82597,17.14,0.07,18.219,0.072,1.079,0.100419122
9588,3,296.33911,-14.90614,17.03,0.05,18.258,0.053,1.228,0.072862885
9600,3,296.38471,-14.64083,17.06,0.06,18.365,0.07,1.305,0.092195445
9604,3,296.27017,-14.81807,17.11,0.06,18.443,0.076,1.333,0.096829747
9605,3,296.22431,-14.94396,17.15,0.07,18.236,0.064,1.086,0.094847246
9613,3,296.17039,-14.84752,16.91,0.08,18.121,0.059,1.211,0.099403219
9618,3,296.21475,-14.76672,17.11,0.07,18.34,0.071,1.23,0.099704564
