ID,CMD1region,RA,Dec,Jmag,eJmag,Kmag,eKmag,jMINUSk,ERRORjMINUSk
3439,1,296.41094,-14.82077,16.474,0.014,16.056,0.018,0.418,0.022803509
3440,1,296.11416,-14.95645,16.503,0.017,16.128,0.022,0.375,0.027802878
3444,1,296.42243,-14.77028,16.811,0.018,16.296,0.022,0.515,0.028425341
3445,1,296.29935,-14.75289,16.459,0.016,16.162,0.023,0.297,0.028017851
3453,1,296.34816,-14.77411,16.59,0.016,16.235,0.021,0.355,0.026400758
3455,1,296.39083,-14.86391,16.777,0.018,16.199,0.02,0.578,0.026907248
3469,1,296.19779,-14.68184,16.564,0.016,16.148,0.019,0.416,0.024839485
3472,1,296.10244,-14.68174,16.469,0.015,16.086,0.018,0.383,0.023430749
3476,1,296.38893,-14.74923,16.593,0.016,16.122,0.019,0.471,0.024839485
3478,1,296.14668,-14.91513,16.497,0.017,15.998,0.018,0.499,0.024758837
3479,1,296.33188,-14.79599,16.729,0.017,16.232,0.021,0.497,0.027018512
3488,1,296.14204,-14.79804,16.625,0.018,16.32,0.024,0.305,0.03
3489,1,296.21412,-14.82505,16.629,0.018,16.254,0.023,0.375,0.029206164
3495,1,296.18318,-14.66983,16.587,0.017,16.143,0.018,0.444,0.024758837
3503,1,296.25869,-14.92467,16.511,0.017,16.159,0.021,0.352,0.027018512
3506,1,296.17703,-14.85564,16.68,0.019,16.358,0.025,0.322,0.031400637
3515,1,296.38049,-14.86139,16.49,0.015,16.036,0.018,0.454,0.023430749
3523,1,296.11951,-14.7254,16.518,0.017,16.108,0.02,0.41,0.026248809
3533,1,296.22951,-14.88961,16.829,0.021,16.25,0.022,0.579,0.030413813
3541,1,296.35439,-14.68098,16.594,0.017,16.182,0.019,0.412,0.025495098
3543,1,296.04015,-14.75238,16.611,0.02,16.271,0.023,0.34,0.030479501
3547,1,296.32098,-14.82606,16.698,0.017,16.319,0.023,0.379,0.028600699
3551,1,296.10428,-14.95152,16.574,0.018,16.058,0.021,0.516,0.027658633
3553,1,296.10564,-14.91853,16.402,0.016,16.114,0.02,0.288,0.025612497
3561,1,296.0831,-14.84028,16.641,0.021,16.179,0.021,0.462,0.029698485
3562,1,296.32055,-14.81026,16.525,0.015,16.147,0.02,0.378,0.025
3581,1,296.33828,-14.9331,16.205,0.012,15.767,0.015,0.438,0.019209373
3585,1,296.36076,-14.68653,16.707,0.018,16.29,0.02,0.417,0.026907248
3591,1,296.29402,-14.64244,16.534,0.016,16.15,0.019,0.384,0.024839485
3599,1,296.03131,-14.70665,16.492,0.017,16.074,0.018,0.418,0.024758837
3600,1,296.30981,-14.6715,16.616,0.017,16.136,0.018,0.48,0.024758837
3603,1,296.28498,-14.70088,16.656,0.017,16.206,0.019,0.45,0.025495098
3604,1,296.132,-14.87971,16.698,0.019,16.168,0.021,0.53,0.028319605
3606,1,296.07337,-14.82848,16.62,0.021,16.209,0.022,0.411,0.030413813
3608,1,296.17371,-14.83833,16.644,0.019,16.189,0.022,0.455,0.029068884
3619,1,296.31271,-14.6542,16.576,0.016,16.189,0.019,0.387,0.024839485
3624,1,296.21184,-14.77081,16.62,0.018,16.291,0.023,0.329,0.029206164
3631,1,296.0867,-14.82329,16.502,0.019,15.984,0.019,0.518,0.026870058
3634,1,296.1505,-14.84416,16.598,0.018,16.209,0.022,0.389,0.028425341
3635,1,296.29705,-14.72772,16.692,0.019,16.298,0.028,0.394,0.033837849
3636,1,296.24843,-14.78617,16.471,0.016,16.106,0.02,0.365,0.025612497
3644,1,296.13066,-14.76558,16.534,0.017,16.161,0.021,0.373,0.027018512
3647,1,296.32868,-14.73848,16.68,0.017,16.319,0.023,0.361,0.028600699
3648,1,296.20125,-14.94734,16.672,0.019,16.065,0.021,0.607,0.028319605
3653,1,296.34334,-14.89353,16.842,0.019,16.319,0.022,0.523,0.029068884
3658,1,296.36323,-14.91261,16.706,0.017,16.198,0.02,0.508,0.026248809
3668,1,296.14106,-14.73386,16.599,0.018,16.314,0.024,0.285,0.03
3672,1,296.32087,-14.66152,16.596,0.017,16.235,0.02,0.361,0.026248809
3689,1,296.11106,-14.94397,16.9,0.022,16.426,0.028,0.474,0.035608988
3692,1,296.22189,-14.77793,16.334,0.015,16.317,0.024,0.017,0.028301943
3693,1,296.16201,-14.87876,16.683,0.019,16.175,0.021,0.508,0.028319605
3695,1,296.25454,-14.93775,16.737,0.02,16.223,0.022,0.514,0.029732137
3704,1,296.10409,-14.70131,16.617,0.017,16.202,0.019,0.415,0.025495098
3718,1,296.22448,-14.90081,16.743,0.02,16.338,0.024,0.405,0.031240999
3725,1,296.15601,-14.81161,16.713,0.02,16.45,0.027,0.263,0.033600595
3742,1,296.34353,-14.92179,16.595,0.016,16.295,0.022,0.3,0.027202941
3751,1,296.28959,-14.66411,16.599,0.017,16.266,0.02,0.333,0.026248809
3753,1,296.17688,-14.79519,16.728,0.02,16.212,0.022,0.516,0.029732137
3754,1,296.28298,-14.82037,16.905,0.022,16.391,0.025,0.514,0.033301652
3774,1,296.394,-14.72842,16.871,0.019,16.303,0.022,0.568,0.029068884
3781,1,296.26255,-14.68751,16.782,0.019,16.405,0.023,0.377,0.029832868
3799,1,296.37408,-14.68593,16.703,0.018,16.298,0.02,0.405,0.026907248
3802,1,296.3049,-14.7313,17.31,0.03,16.79,0.046,0.52,0.054918121
3804,1,296.11106,-14.69232,16.731,0.018,16.219,0.02,0.512,0.026907248
3805,1,296.06728,-14.89928,16.522,0.019,16.209,0.021,0.313,0.028319605
3810,1,296.40463,-14.86283,16.681,0.017,16.23,0.021,0.451,0.027018512
3816,1,296.31608,-14.63695,16.709,0.018,16.333,0.021,0.376,0.027658633
3821,1,296.37146,-14.82119,16.715,0.017,16.313,0.022,0.402,0.027802878
3824,1,296.27592,-14.75651,16.794,0.02,16.456,0.027,0.338,0.033600595
3830,1,296.07275,-14.87088,16.452,0.018,16.144,0.02,0.308,0.026907248
3838,1,296.2707,-14.77071,16.94,0.023,16.365,0.025,0.575,0.033970576
3840,1,296.18018,-14.77471,16.684,0.019,16.239,0.022,0.445,0.029068884
3842,1,296.37062,-14.79043,16.667,0.016,16.237,0.021,0.43,0.026400758
3843,1,296.41657,-14.90159,16.75,0.017,16.228,0.021,0.522,0.027018512
3851,1,296.10828,-14.79127,16.62,0.018,16.213,0.022,0.407,0.028425341
3853,1,296.15228,-14.78488,16.712,0.02,16.422,0.026,0.29,0.032802439
3856,1,296.04446,-14.68711,16.408,0.016,15.964,0.016,0.444,0.022627417
3862,1,296.3708,-14.90537,16.915,0.02,16.411,0.024,0.504,0.031240999
3866,1,296.02685,-14.68667,16.589,0.018,16.171,0.019,0.418,0.026172505
3871,1,296.18799,-14.78817,16.475,0.016,16.401,0.025,0.074,0.029681644
3875,1,296.26576,-14.93873,17.373,0.032,17.142,0.047,0.231,0.056859476
3881,1,296.10666,-14.7142,16.662,0.018,16.236,0.02,0.426,0.026907248
3887,1,296.39719,-14.79289,16.642,0.016,16.247,0.021,0.395,0.026400758
3895,1,296.23523,-14.8723,16.69,0.019,16.297,0.023,0.393,0.029832868
3896,1,296.17409,-14.65384,16.539,0.016,16.022,0.017,0.517,0.023345235
3902,1,296.16342,-14.95955,16.583,0.018,16.194,0.023,0.389,0.029206164
3904,1,296.40337,-14.6658,16.791,0.019,16.467,0.023,0.324,0.029832868
3912,1,296.17954,-14.89046,16.637,0.018,16.218,0.022,0.419,0.028425341
3919,1,296.13382,-14.66959,16.723,0.018,16.256,0.02,0.467,0.026907248
3921,1,296.39784,-14.86078,16.882,0.019,16.504,0.026,0.378,0.032202484
3926,1,296.28763,-14.71618,16.677,0.018,16.297,0.021,0.38,0.027658633
3928,1,296.37943,-14.69086,16.857,0.02,16.354,0.021,0.503,0.029
3942,1,296.148,-14.69441,16.622,0.017,16.198,0.019,0.424,0.025495098
3943,1,296.11142,-14.82665,16.809,0.021,16.342,0.025,0.467,0.032649655
3945,1,296.38926,-14.82035,16.827,0.018,16.475,0.025,0.352,0.030805844
3952,1,296.32839,-14.66972,16.683,0.018,16.258,0.02,0.425,0.026907248
3961,1,296.42603,-14.80984,16.589,0.016,16.12,0.019,0.469,0.024839485
3969,1,296.16012,-14.75279,16.776,0.02,16.355,0.025,0.421,0.032015621
3972,1,296.33556,-14.7472,16.735,0.017,16.259,0.021,0.476,0.027018512
3974,1,296.27916,-14.80061,16.593,0.018,16.392,0.025,0.201,0.030805844
3977,1,296.30125,-14.88975,16.647,0.018,16.232,0.022,0.415,0.028425341
3986,1,296.43266,-14.91093,17,0.021,16.626,0.029,0.374,0.035805028
3988,1,296.22786,-14.74846,16.723,0.02,16.317,0.024,0.406,0.031240999
3996,1,296.20398,-14.73448,16.606,0.018,16.317,0.024,0.289,0.03
3997,1,296.43691,-14.91064,16.434,0.014,16.025,0.018,0.409,0.022803509
3999,1,296.11104,-14.7816,16.738,0.02,16.285,0.023,0.453,0.030479501
4016,1,296.08365,-14.88154,16.664,0.021,16.282,0.023,0.382,0.031144823
4024,1,296.24447,-14.78359,16.767,0.02,16.201,0.022,0.566,0.029732137
4027,1,296.12518,-14.70229,16.751,0.019,16.338,0.022,0.413,0.029068884
4039,1,296.3458,-14.87598,16.665,0.016,16.269,0.022,0.396,0.027202941
4046,1,296.23931,-14.78867,16.702,0.019,16.429,0.026,0.273,0.032202484
4048,1,296.31652,-14.68122,16.683,0.018,16.252,0.02,0.431,0.026907248
4058,1,296.25381,-14.69329,16.843,0.02,16.351,0.022,0.492,0.029732137
4074,1,296.0885,-14.81181,16.746,0.023,16.352,0.026,0.394,0.03471311
4082,1,296.05245,-14.85404,16.644,0.021,16.215,0.021,0.429,0.029698485
4083,1,296.41832,-14.85611,16.853,0.019,16.493,0.026,0.36,0.032202484
4090,1,296.19399,-14.91875,16.794,0.021,16.549,0.029,0.245,0.035805028
4091,1,296.05966,-14.88896,16.622,0.02,16.28,0.022,0.342,0.029732137
4098,1,296.19515,-14.72878,16.724,0.02,16.398,0.026,0.326,0.032802439
4102,1,296.12206,-14.69504,16.809,0.02,16.388,0.022,0.421,0.029732137
4107,1,296.35919,-14.64981,16.788,0.019,16.436,0.023,0.352,0.029832868
4110,1,296.39801,-14.67825,16.781,0.019,16.417,0.022,0.364,0.029068884
4113,1,296.1584,-14.93484,16.532,0.017,16.198,0.022,0.334,0.027802878
4114,1,296.32074,-14.88106,16.742,0.017,16.291,0.022,0.451,0.027802878
4115,1,296.20709,-14.86135,16.968,0.024,16.481,0.027,0.487,0.036124784
4131,1,296.24872,-14.6697,16.755,0.019,16.337,0.022,0.418,0.029068884
4146,1,296.35166,-14.63116,16.696,0.018,16.214,0.019,0.482,0.026172505
4149,1,296.24706,-14.93172,16.218,0.014,15.777,0.016,0.441,0.021260292
4152,1,296.0848,-14.87574,16.633,0.021,16.242,0.022,0.391,0.030413813
4154,1,296.39694,-14.8127,16.835,0.018,16.391,0.024,0.444,0.03
4166,1,296.20002,-14.83897,16.812,0.021,16.496,0.028,0.316,0.035
4185,1,296.06322,-14.85883,16.833,0.024,16.336,0.023,0.497,0.03324154
4186,1,296.38376,-14.63844,16.685,0.018,16.218,0.019,0.467,0.026172505
4187,1,296.2194,-14.65497,16.893,0.021,16.482,0.024,0.411,0.031890437
4193,1,296.28408,-14.81688,16.816,0.021,16.751,0.034,0.065,0.039962482
4194,1,296.3464,-14.75783,16.827,0.018,16.333,0.023,0.494,0.029206164
4197,1,296.29999,-14.752,16.562,0.017,16.359,0.028,0.203,0.032756679
4207,1,296.34287,-14.87461,16.735,0.017,16.331,0.023,0.404,0.028600699
4219,1,296.30181,-14.77462,16.783,0.02,16.504,0.03,0.279,0.036055513
4220,1,296.15314,-14.89192,16.909,0.023,16.381,0.025,0.528,0.033970576
4226,1,296.40257,-14.64225,16.468,0.015,15.992,0.016,0.476,0.021931712
4230,1,296.31012,-14.85017,16.85,0.021,16.469,0.027,0.381,0.034205263
4237,1,296.14949,-14.73642,16.497,0.017,16.251,0.023,0.246,0.028600699
4242,1,296.21031,-14.67349,16.762,0.019,16.358,0.022,0.404,0.029068884
4245,1,296.27917,-14.8572,16.742,0.02,16.522,0.028,0.22,0.034409301
4269,1,296.22472,-14.91018,16.697,0.019,16.309,0.024,0.388,0.030610456
4277,1,296.06551,-14.93834,16.787,0.023,16.394,0.025,0.393,0.033970576
4279,1,296.13505,-14.89737,16.763,0.02,16.242,0.022,0.521,0.029732137
4301,1,296.32001,-14.8205,17.646,0.033,17.23,0.048,0.416,0.058249464
4306,1,296.3529,-14.92689,16.666,0.017,16.304,0.022,0.362,0.027802878
4308,1,296.26952,-14.8428,16.704,0.019,16.315,0.024,0.389,0.030610456
4311,1,296.17983,-14.73003,16.961,0.023,16.458,0.027,0.503,0.035468296
4321,1,296.29577,-14.6649,16.78,0.019,16.327,0.021,0.453,0.028319605
4322,1,296.38541,-14.72145,16.93,0.02,16.429,0.025,0.501,0.032015621
4326,1,296.21968,-14.92982,16.789,0.02,16.348,0.025,0.441,0.032015621
4341,1,296.23859,-14.73813,16.823,0.021,16.439,0.027,0.384,0.034205263
4344,1,296.23189,-14.83527,16.84,0.021,16.513,0.028,0.327,0.035
4347,1,296.22788,-14.85927,17.122,0.026,16.593,0.03,0.529,0.039698866
4352,1,296.35786,-14.72228,16.798,0.018,16.415,0.024,0.383,0.03
4354,1,296.14273,-14.73739,16.649,0.018,16.344,0.024,0.305,0.03
4359,1,296.39972,-14.63427,16.956,0.022,16.453,0.023,0.503,0.031827661
4361,1,296.22663,-14.94201,16.809,0.021,16.536,0.028,0.273,0.035
4377,1,296.23137,-14.88032,16.676,0.019,16.281,0.023,0.395,0.029832868
4395,1,296.20272,-14.84064,16.778,0.021,16.447,0.027,0.331,0.034205263
4407,1,296.13104,-14.71567,16.659,0.018,16.456,0.024,0.203,0.03
4410,1,296.39374,-14.87526,16.736,0.017,16.276,0.022,0.46,0.027802878
4418,1,296.34607,-14.84185,16.961,0.02,16.503,0.026,0.458,0.032802439
4422,1,296.30675,-14.93915,16.694,0.019,16.228,0.022,0.466,0.029068884
4428,1,296.17351,-14.65841,16.897,0.021,16.47,0.024,0.427,0.031890437
4430,1,296.09802,-14.9087,16.601,0.018,16.296,0.023,0.305,0.029206164
4440,1,296.10952,-14.91194,16.601,0.018,16.268,0.023,0.333,0.029206164
4448,1,296.0889,-14.92112,16.756,0.023,16.307,0.023,0.449,0.032526912
4452,1,296.03225,-14.7359,16.933,0.026,16.635,0.031,0.298,0.040459857
4457,1,296.43331,-14.84423,16.907,0.019,16.446,0.025,0.461,0.031400637
4460,1,296.24934,-14.93921,16.919,0.022,16.592,0.03,0.327,0.03720215
4461,1,296.40162,-14.87114,16.862,0.019,16.445,0.025,0.417,0.031400637
4462,1,296.22748,-14.7847,16.937,0.023,16.566,0.029,0.371,0.037013511
4474,1,296.14882,-14.8098,16.543,0.017,16.251,0.023,0.292,0.028600699
4488,1,296.32083,-14.76105,16.706,0.017,16.34,0.023,0.366,0.028600699
4498,1,296.23296,-14.75267,16.762,0.02,16.505,0.028,0.257,0.034409301
4508,1,296.16857,-14.73837,16.901,0.022,16.474,0.027,0.427,0.03482815
4513,1,296.37657,-14.77782,16.889,0.019,16.515,0.026,0.374,0.032202484
4515,1,296.43539,-14.83359,16.735,0.017,16.319,0.022,0.416,0.027802878
4527,1,296.36309,-14.75763,16.877,0.019,16.513,0.026,0.364,0.032202484
4537,1,296.31039,-14.79788,16.64,0.018,16.322,0.026,0.318,0.031622777
4543,1,296.32508,-14.91034,16.968,0.02,16.566,0.028,0.402,0.034409301
4580,1,296.26978,-14.92738,16.823,0.021,16.505,0.028,0.318,0.035
4595,1,296.10435,-14.89357,17.173,0.027,16.825,0.036,0.348,0.045
4597,1,296.15993,-14.81093,16.649,0.019,16.377,0.025,0.272,0.031400637
4615,1,296.16717,-14.84199,16.851,0.022,16.487,0.027,0.364,0.03482815
4618,1,296.39594,-14.77721,17.012,0.021,16.596,0.028,0.416,0.035
4619,1,296.08013,-14.7,16.86,0.022,16.326,0.021,0.534,0.030413813
4623,1,296.12675,-14.89676,16.797,0.021,16.475,0.027,0.322,0.034205263
4630,1,296.28314,-14.92051,16.792,0.02,16.592,0.03,0.2,0.036055513
4632,1,296.22066,-14.78221,16.555,0.018,16.218,0.022,0.337,0.028425341
4634,1,296.20556,-14.7345,17.066,0.025,16.631,0.031,0.435,0.039824616
4635,1,296.25804,-14.69373,17.063,0.024,16.561,0.026,0.502,0.035383612
4664,1,296.12037,-14.93698,16.464,0.016,16.371,0.025,0.093,0.029681644
4666,1,296.39755,-14.85913,17.035,0.021,16.631,0.029,0.404,0.035805028
4669,1,296.39176,-14.8542,16.836,0.018,16.469,0.025,0.367,0.030805844
4674,1,296.19822,-14.86422,17.628,0.039,17.29,0.054,0.338,0.06661081
4675,1,296.31334,-14.67279,16.754,0.019,16.498,0.024,0.256,0.030610456
4677,1,296.14257,-14.70647,16.886,0.021,16.511,0.025,0.375,0.032649655
4694,1,296.39939,-14.87515,16.919,0.019,16.49,0.026,0.429,0.032202484
4696,1,296.16139,-14.88739,16.844,0.022,16.311,0.024,0.533,0.032557641
4697,1,296.27023,-14.82312,16.916,0.023,16.666,0.031,0.25,0.038600518
4703,1,296.40856,-14.80801,17.029,0.021,16.517,0.026,0.512,0.03342155
4715,1,296.0733,-14.72134,16.941,0.024,16.442,0.023,0.499,0.03324154
4722,1,296.19937,-14.77273,16.724,0.02,16.448,0.027,0.276,0.033600595
4732,1,296.1087,-14.73527,16.927,0.023,16.566,0.029,0.361,0.037013511
4734,1,296.27313,-14.73105,17.323,0.031,16.792,0.039,0.531,0.049819675
4740,1,296.34143,-14.78467,16.934,0.02,16.493,0.026,0.441,0.032802439
4744,1,296.29714,-14.91697,16.761,0.02,16.541,0.029,0.22,0.03522783
4753,1,296.25978,-14.64714,16.855,0.02,16.504,0.025,0.351,0.032015621
4754,1,296.19847,-14.85607,16.727,0.02,16.392,0.025,0.335,0.032015621
4763,1,296.20804,-14.77298,16.745,0.02,16.472,0.027,0.273,0.033600595
4775,1,296.13692,-14.89232,16.841,0.021,16.666,0.032,0.175,0.038275318
4777,1,296.38955,-14.91433,16.875,0.019,16.451,0.025,0.424,0.031400637
4778,1,296.23044,-14.71726,17.006,0.023,16.586,0.026,0.42,0.03471311
4795,1,296.17514,-14.90863,17.023,0.025,16.478,0.027,0.545,0.036796739
4796,1,296.23112,-14.82516,16.697,0.019,16.589,0.03,0.108,0.035510562
4799,1,296.22441,-14.73225,16.813,0.021,16.591,0.03,0.222,0.036619667
4804,1,296.20572,-14.68466,16.891,0.021,16.451,0.024,0.44,0.031890437
4811,1,296.29981,-14.7303,17.031,0.024,16.691,0.043,0.34,0.049244289
4815,1,296.32821,-14.85466,16.729,0.017,16.396,0.024,0.333,0.029410882
4816,1,296.15748,-14.72258,16.934,0.022,16.478,0.024,0.456,0.032557641
4831,1,296.26022,-14.76254,16.849,0.021,16.556,0.029,0.293,0.035805028
4835,1,296.04709,-14.79294,16.863,0.025,16.362,0.025,0.501,0.035355339
4837,1,296.37423,-14.92232,17.056,0.022,16.513,0.026,0.543,0.034058773
4839,1,296.16634,-14.79637,16.928,0.023,16.52,0.028,0.408,0.036235342
4841,1,296.39231,-14.89165,16.83,0.018,16.529,0.027,0.301,0.032449961
4842,1,296.2693,-14.67479,16.954,0.022,16.546,0.025,0.408,0.033301652
4844,1,296.23744,-14.70924,16.822,0.02,16.313,0.021,0.509,0.029
4845,1,296.09123,-14.8542,16.72,0.02,16.555,0.029,0.165,0.03522783
4854,1,296.2893,-14.86698,17.096,0.026,16.597,0.03,0.499,0.039698866
4867,1,296.22145,-14.80129,16.947,0.023,16.687,0.032,0.26,0.039408121
4868,1,296.07821,-14.77876,16.649,0.021,16.152,0.023,0.497,0.031144823
4876,1,296.35905,-14.92754,16.686,0.017,16.21,0.021,0.476,0.027018512
4884,1,296.30507,-14.88918,16.855,0.021,16.573,0.029,0.282,0.035805028
4904,1,296.44069,-14.88248,16.921,0.02,16.516,0.026,0.405,0.032802439
4909,1,296.21343,-14.85585,17.001,0.024,16.545,0.029,0.456,0.03764306
4913,1,296.14308,-14.74593,17.06,0.025,16.572,0.029,0.488,0.038288379
4920,1,296.4143,-14.8675,16.809,0.018,16.475,0.025,0.334,0.030805844
4924,1,296.02841,-14.68117,16.973,0.024,16.665,0.028,0.308,0.036878178
4925,1,296.06901,-14.81722,16.839,0.024,16.451,0.027,0.388,0.036124784
4930,1,296.39934,-14.64116,16.202,0.012,15.819,0.014,0.383,0.018439089
4935,1,296.20801,-14.85071,17.01,0.024,16.601,0.03,0.409,0.038418745
4949,1,296.04404,-14.69202,17.001,0.025,16.664,0.028,0.337,0.037536649
4950,1,296.38794,-14.76723,17.243,0.024,16.716,0.031,0.527,0.039204592
4976,1,296.17835,-14.78111,16.858,0.022,16.582,0.03,0.276,0.03720215
4981,1,296.08874,-14.71931,17.096,0.027,16.645,0.028,0.451,0.038897301
4984,1,296.19865,-14.77304,16.983,0.024,16.559,0.029,0.424,0.03764306
4990,1,296.34062,-14.91665,16.973,0.02,16.607,0.028,0.366,0.034409301
5005,1,296.17966,-14.81335,17.125,0.027,16.664,0.032,0.461,0.041868843
5009,1,296.11973,-14.70435,16.849,0.02,16.388,0.022,0.461,0.029732137
5044,1,296.11848,-14.74117,17.024,0.024,16.557,0.029,0.467,0.03764306
5048,1,296.06592,-14.84361,16.86,0.024,16.333,0.024,0.527,0.033941125
5050,1,296.15468,-14.94047,16.557,0.017,16.284,0.023,0.273,0.028600699
5059,1,296.32672,-14.92317,17.154,0.023,16.669,0.03,0.485,0.037802116
5065,1,296.41366,-14.71604,16.825,0.02,16.523,0.024,0.302,0.031240999
5066,1,296.1655,-14.66131,17.102,0.024,16.551,0.026,0.551,0.035383612
5069,1,296.08982,-14.73248,17.018,0.027,16.651,0.046,0.367,0.053338541
5071,1,296.21646,-14.84771,17.104,0.026,16.785,0.035,0.319,0.043600459
5092,1,296.11682,-14.84945,16.901,0.022,16.643,0.031,0.258,0.038013156
5096,1,296.09395,-14.87143,16.746,0.02,16.323,0.024,0.423,0.031240999
5107,1,296.10362,-14.94719,16.807,0.021,16.387,0.027,0.42,0.034205263
5129,1,296.20387,-14.90019,17.078,0.026,16.847,0.037,0.231,0.045221676
5142,1,296.25552,-14.78717,17.147,0.027,16.678,0.032,0.469,0.041868843
5144,1,296.32795,-14.83023,17.026,0.021,16.69,0.03,0.336,0.036619667
5147,1,296.29892,-14.84511,16.933,0.023,16.715,0.033,0.218,0.040224371
5164,1,296.20995,-14.81653,16.948,0.023,16.643,0.031,0.305,0.038600518
5167,1,296.12417,-14.90108,17.216,0.028,16.676,0.032,0.54,0.042520583
5169,1,296.21303,-14.94317,16.945,0.023,16.594,0.031,0.351,0.038600518
5179,1,296.23242,-14.87448,17.202,0.028,16.714,0.033,0.488,0.04327817
5181,1,296.15209,-14.65785,16.985,0.022,16.567,0.026,0.418,0.034058773
5186,1,296.10168,-14.83186,16.892,0.022,16.593,0.03,0.299,0.03720215
5189,1,296.40064,-14.81397,16.951,0.02,16.582,0.028,0.369,0.034409301
5190,1,296.39593,-14.66762,17.236,0.027,16.697,0.028,0.539,0.038897301
5191,1,296.03945,-14.70928,16.927,0.023,16.385,0.022,0.542,0.031827661
5194,1,296.13641,-14.71371,17.05,0.023,16.589,0.026,0.461,0.03471311
5196,1,296.07989,-14.80048,16.512,0.019,15.981,0.02,0.531,0.027586228
5205,1,296.24225,-14.64579,17.087,0.024,16.705,0.029,0.382,0.03764306
5208,1,296.33991,-14.86929,17.027,0.021,16.514,0.026,0.513,0.03342155
5210,1,296.42876,-14.79561,16.926,0.02,16.624,0.029,0.302,0.03522783
5224,1,296.22621,-14.74423,16.993,0.024,16.637,0.031,0.356,0.039204592
5225,1,296.21129,-14.85954,17.158,0.027,16.694,0.032,0.464,0.041868843
5240,1,296.18139,-14.79047,16.715,0.02,16.659,0.031,0.056,0.036891733
5245,1,296.10596,-14.78093,17.172,0.027,16.657,0.031,0.515,0.04110961
5249,1,296.07207,-14.80617,17.03,0.028,16.607,0.032,0.423,0.042520583
5256,1,296.11789,-14.6946,17.065,0.024,16.691,0.029,0.374,0.03764306
5257,1,296.26457,-14.64832,17.05,0.023,16.662,0.028,0.388,0.036235342
5263,1,296.39499,-14.78293,17.109,0.022,16.56,0.027,0.549,0.03482815
5265,1,296.318,-14.84163,17.026,0.021,16.488,0.026,0.538,0.03342155
5266,1,296.23899,-14.91837,16.535,0.017,16.329,0.024,0.206,0.029410882
5267,1,296.13768,-14.73438,17.079,0.025,16.764,0.034,0.315,0.042201896
5275,1,296.40313,-14.68276,17.365,0.03,16.873,0.032,0.492,0.043863424
5278,1,296.0959,-14.78746,16.707,0.019,16.245,0.022,0.462,0.029068884
5284,1,296.12712,-14.73854,17.137,0.027,16.63,0.031,0.507,0.04110961
5295,1,296.33582,-14.74537,17.175,0.023,16.646,0.029,0.529,0.037013511
5303,1,296.03518,-14.74099,16.927,0.026,16.629,0.031,0.298,0.040459857
5305,1,296.35306,-14.79954,16.985,0.02,16.562,0.027,0.423,0.033600595
5311,1,296.13222,-14.86443,16.836,0.021,16.586,0.03,0.25,0.036619667
5323,1,296.23883,-14.92864,17.136,0.027,16.682,0.032,0.454,0.041868843
5336,1,296.13858,-14.93825,16.867,0.022,16.37,0.025,0.497,0.033301652
5337,1,296.43356,-14.86224,17.253,0.025,16.738,0.032,0.515,0.040607881
5342,1,296.25599,-14.77465,16.962,0.023,16.637,0.031,0.325,0.038600518
5353,1,296.13771,-14.78605,16.887,0.022,16.734,0.033,0.153,0.039661064
5356,1,296.21028,-14.78246,16.964,0.024,16.875,0.038,0.089,0.04494441
5360,1,296.18762,-14.68661,17.153,0.025,16.628,0.027,0.525,0.036796739
5375,1,296.19473,-14.90536,17.205,0.028,16.716,0.033,0.489,0.04327817
5376,1,296.31438,-14.70542,17.268,0.028,16.759,0.03,0.509,0.041036569
5381,1,296.03891,-14.76012,17.178,0.031,16.652,0.031,0.526,0.04384062
5385,1,296.42746,-14.82557,16.805,0.018,16.484,0.026,0.321,0.031622777
5389,1,296.31298,-14.7096,17.046,0.023,16.661,0.028,0.385,0.036235342
5418,1,296.30695,-14.7403,16.969,0.023,16.85,0.049,0.119,0.054129474
5423,1,296.12174,-14.74439,16.912,0.022,16.63,0.031,0.282,0.038013156
5428,1,296.23538,-14.68905,17.075,0.024,16.547,0.026,0.528,0.035383612
5435,1,296.37055,-14.87986,17.111,0.022,16.717,0.031,0.394,0.038013156
5438,1,296.15761,-14.83191,17.041,0.025,16.651,0.031,0.39,0.039824616
5447,1,296.04707,-14.77311,17.064,0.028,16.652,0.031,0.412,0.041773197
5472,1,296.23819,-14.95123,17.014,0.024,16.739,0.037,0.275,0.044102154
5482,1,296.31659,-14.92065,17.04,0.024,16.763,0.035,0.277,0.04243819
5487,1,296.09623,-14.68795,17.061,0.024,16.687,0.029,0.374,0.03764306
5498,1,296.17314,-14.65468,17.024,0.023,16.546,0.025,0.478,0.033970576
5506,1,296.25889,-14.89543,17.274,0.029,16.956,0.04,0.318,0.049406477
5507,1,296.14023,-14.9577,17.075,0.025,16.669,0.034,0.406,0.042201896
5512,1,296.19314,-14.6912,17.137,0.025,16.594,0.027,0.543,0.036796739
5516,1,296.07847,-14.81645,17.172,0.031,16.747,0.036,0.425,0.047507894
5536,1,296.33102,-14.73997,17.059,0.022,16.686,0.03,0.373,0.03720215
5537,1,296.11543,-14.94153,16.905,0.022,16.641,0.031,0.264,0.038013156
5558,1,296.14078,-14.84472,16.899,0.022,16.671,0.032,0.228,0.038832976
5581,1,296.20461,-14.74465,17.038,0.025,16.721,0.033,0.317,0.041400483
5606,1,296.22557,-14.70583,17.142,0.025,16.626,0.027,0.516,0.036796739
