,ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,CMD1region,CMD2region,CMD3region
1277,1278,296.22874,-14.79237,14.96,0.05,0.3,14.98,0.05,0.58,14.7,0.06,0.65,14.45,0.06,0.94,11.22,0.3,0.15134654,296.228699,-14.792384,17.208,0.028,16.169,0.017,15.598,0.014,4,4,4
1279,1280,296.25097,-14.8278,14.74,0.03,0.1,14.98,0.04,0.2,14.94,0.1,0.26,14.37,0.05,0.32,12.5,-9999,0.13090723,296.250946,-14.827772,17.317,0.031,16.228,0.018,15.48,0.012,4,4,4
1282,1283,296.25833,-14.7883,15.04,0.06,0.47,14.99,0.05,0.37,14.74,0.08,0.58,13.92,0.05,0.27,12.88,-9999,0.039752681,296.258331,-14.788289,16.874,0.022,15.986,0.014,15.529,0.013,4,4,4
1288,1289,296.23892,-14.91002,14.76,0.05,-0.05,14.99,0.04,-0.05,15.08,0.03,-0.15,14.4,0.08,-0.26,11.24,0.17,0.311698403,296.238831,-14.91001,17.06,0.025,15.999,0.015,15.342,0.011,4,4,4
1290,1291,296.29618,-14.75769,14.91,0.04,-0.02,14.99,0.06,-0.06,14.93,0.04,0.05,14.35,0.04,-0.19,12.2,-9999,0.159222922,296.296143,-14.757664,17.179,0.027,16.173,0.017,15.56,0.014,4,4,4
1292,1293,296.28778,-14.77112,14.79,0.06,0.13,15,0.05,0.12,15.07,0.03,0.21,14.43,0.08,-0.06,12.15,-9999,0.105418955,296.28775,-14.771116,17.224,0.028,16.202,0.017,15.593,0.014,4,4,4
1293,1294,296.22651,-14.80843,15.01,0.07,0.32,15,0.05,0.17,14.75,0.04,0.11,14.07,0.06,0.33,11.45,0.09,0.162863306,296.226471,-14.808455,17.623,0.039,16.463,0.022,15.624,0.014,4,4,4
1299,1300,296.20544,-14.81281,14.82,0.03,0.09,15,0.04,0.16,14.93,0.05,0.04,14.35,0.06,-0.08,12.6,0.29,0.117913852,296.205414,-14.812831,17.205,0.029,16.102,0.016,15.401,0.012,4,4,4
1306,1307,296.22766,-14.81381,14.85,0.05,0.01,15.01,0.04,-0.04,15.23,0.05,-0.14,14.69,0.04,-0.48,12.19,-9999,0.238489134,296.2276,-14.813778,17.083,0.026,16.109,0.016,15.446,0.012,4,4,2
1319,1320,296.20975,-14.7601,15.27,0.05,0.27,15.02,0.05,0.18,14.62,0.05,0.11,14.4,0.06,0.12,12.01,0.21,0.173186354,296.209717,-14.760064,17.493,0.035,16.611,0.024,16.007,0.019,4,4,4
1322,1323,296.18863,-14.92026,15.07,0.04,0.03,15.02,0.06,-0.07,15.08,0.05,0.06,14.52,0.06,-0.18,12.86,-9999,0.249783189,296.188568,-14.920225,17.494,0.035,16.339,0.019,15.7,0.015,4,4,4
1323,1324,296.25633,-14.8074,14.97,0.04,-0.01,15.02,0.03,-0.05,14.72,0.07,0.03,13.48,0.08,0.11,10.91,0.1,0.362127403,296.256226,-14.807403,17.424,0.034,16.327,0.019,15.554,0.013,4,4,4
1331,1332,296.13826,-14.72316,14.96,0.05,-0.04,15.03,0.05,-0.08,14.92,0.08,-0.07,14.74,0.05,0.35,12.28,0.21,0.193173608,296.138214,-14.72313,17.227,0.027,16.188,0.014,15.542,0.012,4,4,2
1332,1333,296.15382,-14.88829,14.94,0.06,0.66,15.03,0.07,0.52,14.94,0.05,0.45,14.66,0.06,0.77,12.42,-9999,0.256252611,296.153748,-14.888275,17.216,0.029,16.164,0.017,15.475,0.012,4,4,2
1339,1340,296.23021,-14.81395,15.07,0.06,-0.05,15.03,0.04,-0.09,14.91,0.04,-0.49,14.63,0.08,-0.14,11.89,-9999,0.171394454,296.230164,-14.813933,17.144,0.027,16.184,0.017,15.588,0.014,4,4,4
1346,1347,296.0513,-14.72687,14.9,0.05,0.05,15.03,0.08,0.01,15.09,0.06,-0.26,14.64,0.07,0,12.31,-9999,0.224258221,296.051239,-14.72685,17.414,0.037,16.397,0.02,15.734,0.017,4,4,2
1348,1349,296.28305,-14.7559,14.88,0.05,-0.03,15.04,0.06,-0.08,15.18,0.07,-0.1,14.42,0.04,-0.04,12.2,-9999,0.210852396,296.28299,-14.755892,17.144,0.027,16.172,0.017,15.512,0.013,4,4,4
1355,1356,296.26468,-14.89052,14.89,0.06,0.1,15.04,0.08,0.15,15.02,0.04,0.23,14.61,0.04,0.03,11.84,0.24,0.241231181,296.264618,-14.89055,16.813,0.021,15.884,0.013,15.449,0.012,4,4,2
1356,1357,296.25795,-14.84268,14.93,0.07,-0.05,15.04,0.03,-0.09,14.91,0.07,-0.17,14.48,0.05,0.07,12.79,-9999,0.164899891,296.257904,-14.842669,17.395,0.032,16.265,0.018,15.595,0.014,4,4,4
1361,1362,296.10954,-14.9329,15.01,0.04,-0.01,15.04,0.06,-0.03,15.09,0.05,-0.08,14.73,0.08,-0.29,12.5,-9999,0.060071258,296.109528,-14.932912,17.407,0.033,16.329,0.019,15.57,0.014,4,4,2
1369,1370,296.21737,-14.84062,14.89,0.07,-0.02,15.05,0.06,0.01,14.93,0.07,-0.01,14.67,0.04,0.21,11.33,0.11,0.197629883,296.217316,-14.840603,17.181,0.028,16.188,0.017,15.54,0.013,4,4,2
1377,1378,296.16488,-14.82941,15.04,0.04,-0.02,15.06,0.05,-0.07,15.09,0.04,-0.3,14.44,0.05,-0.05,12.4,-9999,0.296595363,296.164795,-14.829416,17.588,0.038,16.448,0.021,15.765,0.015,4,4,4
1378,1379,296.2089,-14.7879,14.99,0.05,-0.08,15.06,0.04,-0.09,15.02,0.06,-0.13,15.03,0.15,0.55,12.86,-9999,0.239981363,296.208832,-14.787911,17.08,0.026,16.155,0.017,15.618,0.014,4,4,2
1385,1386,296.22855,-14.77694,15.13,0.04,-0.01,15.07,0.04,-0.06,14.96,0.03,-0.09,14.6,0.05,-0.19,11.02,0.08,0.258978574,296.228485,-14.776975,17.473,0.035,16.55,0.023,15.953,0.018,4,4,4
1388,1389,296.20208,-14.84781,14.86,0.02,-0.05,15.07,0.07,-0.01,14.97,0.04,0.03,14.4,0.06,-0.06,13.55,-9999,0.272972137,296.202026,-14.847755,17.178,0.028,16.174,0.017,15.577,0.013,4,4,4
1397,1398,296.17939,-14.74265,15.21,0.07,0,15.08,0.04,-0.06,14.77,0.06,-0.07,14.56,0.13,0.16,11.78,0.27,0.37932281,296.179291,-14.742606,17.415,0.033,16.49,0.022,15.87,0.017,4,4,4
1399,1400,296.17654,-14.86408,15.06,0.05,0.04,15.08,0.06,-0.01,14.84,0.05,-0.06,14.77,0.11,0.12,12.61,-9999,0.306315672,296.176453,-14.864067,17.134,0.027,16.193,0.017,15.622,0.014,4,4,2
1400,1401,296.33766,-14.8337,14.95,0.05,-0.03,15.08,0.07,-0.05,14.86,0.05,-0.09,14.5,0.05,0.06,12.16,-9999,0.261100993,296.337585,-14.833702,17.25,0.025,16.189,0.015,15.616,0.013,4,4,4
1401,1402,296.20473,-14.84915,15.01,0.03,-0.07,15.08,0.06,-0.11,15.26,0.04,-0.15,14.57,0.04,-0.03,12.31,-9999,0.070519645,296.204712,-14.849141,17.306,0.031,16.262,0.018,15.565,0.013,4,4,4
1409,1410,296.3659,-14.85248,15,0.05,-0.02,15.09,0.06,-0.07,15.47,0.06,0.28,14.67,0.05,0.21,12.05,0.2,0.193036559,296.365845,-14.852487,17.293,0.025,16.259,0.015,15.57,0.013,4,4,2
1412,1413,296.24642,-14.84606,15.05,0.02,0.04,15.09,0.06,0.01,15.06,0.05,-0.05,14.7,0.04,-0.25,12.24,-9999,0.185233278,296.246368,-14.846049,17.048,0.025,16.078,0.016,15.515,0.013,4,4,2
1415,1416,296.25978,-14.80236,14.92,0.05,-0.05,15.09,0.05,-0.07,15.15,0.05,-0.06,14.55,0.03,-0.23,12.45,-9999,0.050810594,296.259766,-14.802356,17.507,0.036,16.494,0.022,15.679,0.014,4,4,4
1416,1417,296.27955,-14.80413,14.86,0.08,-0.04,15.09,0.03,-0.03,15.03,0.04,-0.18,14.39,0.04,-0.19,12.2,-9999,0.139266453,296.27951,-14.804131,17.302,0.03,16.306,0.019,15.592,0.014,4,4,4
1417,1418,296.23857,-14.80943,15,0.04,0.02,15.09,0.03,-0.01,15.07,0.12,0.11,14.56,0.06,-0.44,12.22,-9999,0.263501736,296.238495,-14.80942,17.401,0.033,16.326,0.019,15.618,0.014,4,4,4
1418,1419,296.21425,-14.83777,14.88,0.03,0.36,15.09,0.04,0.4,15.06,0.08,0.48,14.73,0.08,0.62,12.56,-9999,0.204286515,296.214203,-14.837736,17.352,0.032,16.242,0.018,15.506,0.013,4,4,2
1423,1424,296.17184,-14.86569,15.08,0.04,-0.02,15.1,0.06,-0.02,14.99,0.1,0.11,14.62,0.04,-0.13,12.56,-9999,0.303486805,296.171753,-14.865684,17.105,0.026,16.145,0.017,15.625,0.014,4,4,4
1424,1425,296.22901,-14.72473,14.8,0.07,-0.07,15.1,0.05,-0.05,15.11,0.05,-0.19,14.5,0.05,-0.43,10.97,-9999,0.142623425,296.228973,-14.724713,17.227,0.029,16.213,0.017,15.457,0.012,4,4,4
1428,1429,296.26591,-14.79216,15,0.06,0.01,15.1,0.05,0.04,14.89,0.04,-0.05,14.42,0.06,-0.15,11.85,-9999,0.190372405,296.265869,-14.792195,17.271,0.029,16.262,0.018,15.593,0.014,4,4,4
1429,1430,296.19489,-14.88759,14.87,0.04,-0.07,15.1,0.07,-0.03,15.04,0.07,-0.11,14.36,0.07,-0.03,12.13,-9999,0.229652402,296.194824,-14.887591,17.277,0.03,16.256,0.018,15.588,0.014,4,4,4
1432,1433,296.1597,-14.79966,15.22,0.04,0.04,15.1,0.06,0.04,15.02,0.03,0.07,14.84,0.08,0.34,13.21,-9999,0.259154613,296.159668,-14.799595,17.478,0.035,16.464,0.021,15.627,0.014,4,4,2
1433,1434,296.15109,-14.72699,15.18,0.07,-0.01,15.1,0.09,-0.1,14.91,0.08,0.02,14.54,0.07,-0.06,12.25,-9999,0.311563492,296.151001,-14.726999,16.872,0.022,16,0.015,15.486,0.013,4,4,4
1438,1439,296.17963,-14.73701,15,0.05,0.01,15.1,0.04,-0.06,14.96,0.05,-0.04,14.48,0.04,-0.06,12.31,-9999,0.331708051,296.179535,-14.737017,17.065,0.025,16.054,0.015,15.353,0.011,4,4,4
1439,1440,296.24443,-14.81048,15.01,0.05,-0.12,15.1,0.04,-0.12,15.04,0.05,0,14.51,0.06,0.05,11.17,0.25,0.26512184,296.244354,-14.810475,16.872,0.022,15.96,0.014,15.476,0.012,4,4,4
1440,1441,296.37384,-14.66094,15.11,0.07,0.19,15.11,0.11,0.11,14.84,0.09,-0.34,14.43,0.07,-0.17,11.71,-9999,0.109391856,296.37381,-14.660931,17.124,0.025,16.18,0.016,15.577,0.012,4,4,4
1442,1443,296.26811,-14.76748,15.04,0.05,-0.09,15.11,0.05,-0.1,15.15,0.06,-0.41,14.73,0.06,-0.04,12.14,-9999,0.286764612,296.268036,-14.767445,17.421,0.033,16.394,0.02,15.763,0.015,4,4,2
1444,1445,296.16864,-14.8778,14.97,0.05,-0.08,15.11,0.03,-0.03,14.97,0.06,-0.15,14.6,0.1,-0.02,12.64,-9999,0.22411824,296.168579,-14.87782,17.222,0.029,16.157,0.017,15.564,0.013,4,4,4
1446,1447,296.23476,-14.84753,15.05,0.06,0.33,15.11,0.07,0.28,15.01,0.08,0.34,14.59,0.04,0.38,12.29,-9999,0.28171598,296.23468,-14.847542,17.252,0.029,16.284,0.018,15.687,0.015,4,4,4
1447,1448,296.26245,-14.78598,14.97,0.05,-0.09,15.11,0.06,-0.06,14.88,0.11,-0.25,14.4,0.06,-0.01,11.8,-9999,0.222109384,296.26239,-14.785959,17.494,0.035,16.466,0.021,15.817,0.016,4,4,4
1451,1452,296.21085,-14.81538,14.99,0.04,0.12,15.11,0.05,0.07,15.23,0.03,0.11,14.4,0.05,0.1,12.7,-9999,0.176948472,296.210846,-14.815331,17.309,0.031,16.266,0.019,15.64,0.014,4,4,4
1453,1454,296.24866,-14.7263,15.1,0.05,0.29,15.11,0.05,0.3,14.95,0.04,0.22,14.76,0.09,0.34,11.12,0.15,0.030635647,296.248657,-14.726308,17.089,0.026,16.148,0.017,15.652,0.014,4,4,2
1455,1456,296.25962,-14.81533,14.97,0.03,-0.09,15.11,0.03,-0.08,15.03,0.05,-0.29,14.73,0.04,-0.05,12.35,-9999,0.240572155,296.259552,-14.815342,17.428,0.033,16.335,0.019,15.717,0.015,4,4,2
1463,1464,296.21797,-14.82086,14.86,0.05,0.02,15.12,0.07,0.06,14.94,0.05,-0.01,14.54,0.05,-0.13,12.62,-9999,0.365441794,296.217865,-14.820861,17.295,0.031,16.216,0.018,15.488,0.013,4,4,4
1464,1465,296.20288,-14.70022,15,0.05,-0.05,15.12,0.07,-0.07,15.98,0.11,0.99,14.77,0.06,0.03,12.62,-9999,0.209425282,296.20282,-14.700216,17.115,0.025,15.986,0.012,15.382,0.011,4,4,2
1465,1466,296.30119,-14.77902,15.05,0.03,-0.1,15.12,0.04,-0.09,14.84,0.06,-0.2,14.74,0.08,-0.25,12.78,-9999,0.150369819,296.301147,-14.779016,17.097,0.026,16.157,0.017,15.672,0.015,4,4,2
1477,1478,296.4363,-14.89512,15.1,0.1,-0.03,15.13,0.08,-0.15,14.91,0.06,-0.38,14.43,0.07,0.06,12.33,-9999,0.287543152,296.436218,-14.89513,17.176,0.023,16.212,0.015,15.618,0.013,4,4,4
1483,1484,296.27037,-14.78264,15.13,0.04,-0.05,15.13,0.03,-0.04,15.04,0.06,-0.16,14.92,0.09,0.34,11.57,0.24,0.169512478,296.270325,-14.782622,17.2,0.028,16.267,0.018,15.777,0.016,4,4,2
1491,1492,296.25845,-14.79129,15.02,0.03,0.08,15.13,0.05,0.12,14.88,0.05,0.22,14.17,0.03,0.2,11.98,-9999,0.099407314,296.258423,-14.791281,17.287,0.03,16.307,0.019,15.661,0.014,4,4,4
1499,1500,296.17882,-14.86864,15.12,0.04,-0.05,15.14,0.03,-0.02,14.97,0.05,-0.05,14.54,0.04,0.04,12.47,-9999,0.167633719,296.178772,-14.868636,17.478,0.035,16.402,0.02,15.788,0.016,4,4,4
1504,1505,296.19457,-14.84272,15.01,0.06,-0.04,15.14,0.05,-0.06,15.24,0.05,-0.05,14.71,0.06,-0.01,11.85,-9999,0.321580161,296.194489,-14.842677,17.014,0.024,16.111,0.016,15.568,0.013,4,4,2
1509,1510,296.2087,-14.74436,15.2,0.05,0.04,15.15,0.04,-0.05,15.34,0.16,-0.02,14.79,0.06,-0.36,12.57,-9999,0.285502055,296.208618,-14.744361,17.189,0.028,16.256,0.018,15.681,0.014,4,4,2
1521,1522,296.1855,-14.88978,14.98,0.04,0.02,15.15,0.07,0,14.99,0.07,-0.11,14.92,0.06,0.31,12.34,-9999,0.26182641,296.185425,-14.889786,17.399,0.033,16.338,0.019,15.635,0.014,4,4,2
1522,1523,296.10027,-14.78661,15.02,0.05,-0.04,15.15,0.08,-0.05,15.08,0.05,0.03,14.52,0.06,-0.11,12.78,-9999,0.289293896,296.100189,-14.786592,17.526,0.036,16.42,0.021,15.69,0.015,4,4,4
1528,1529,296.23816,-14.74919,15.34,0.06,-0.02,15.16,0.06,-0.06,14.95,0.04,-0.04,14.5,0.03,-0.23,12.22,-9999,0.233857364,296.238098,-14.749165,17.261,0.029,16.422,0.021,15.952,0.018,4,4,4
1529,1530,296.25371,-14.72384,15.06,0.05,-0.09,15.16,0.06,-0.07,14.98,0.03,-0.1,14.8,0.06,0.04,12.38,-9999,0.170237269,296.253662,-14.723849,17.296,0.03,16.26,0.018,15.703,0.015,4,4,2
1531,1532,296.31402,-14.78391,14.97,0.05,-0.02,15.16,0.05,-0.03,15.09,0.08,-0.15,14.5,0.06,-0.08,12.76,-9999,0.197082513,296.313965,-14.783897,17.388,0.032,16.359,0.02,15.668,0.016,4,4,4
1533,1534,296.2169,-14.7967,15.1,0.05,0.21,15.16,0.04,0.17,15.03,0.05,0.24,14.18,0.06,0.1,12.17,-9999,0.154630155,296.216858,-14.796686,17.395,0.033,16.354,0.02,15.605,0.014,4,4,4
1536,1537,296.33694,-14.81522,15.12,0.05,-0.07,15.16,0.06,-0.1,15.03,0.06,-0.11,15.01,0.03,0.21,12.63,-9999,0.196091187,296.336884,-14.815226,16.98,0.02,16.068,0.013,15.616,0.013,4,4,2
1539,1540,296.22628,-14.84654,14.94,0.07,-0.07,15.16,0.05,-0.08,14.97,0.04,-0.28,14.54,0.04,-0.17,13.08,-9999,0.32745645,296.226196,-14.846499,17.348,0.032,16.276,0.018,15.569,0.013,4,4,4
1541,1542,296.30706,-14.78427,15.25,0.05,0.07,15.16,0.06,-0.08,14.84,0.05,-0.07,14.81,0.04,-0.21,12.09,-9999,0.094602156,296.307037,-14.784284,16.947,0.023,16.062,0.015,15.609,0.015,4,4,2
1547,1548,296.07839,-14.78974,15.07,0.07,-0.03,15.16,0.08,-0.03,15.4,0.09,-0.13,14.48,0.03,-0.34,11.58,0.08,0.17751717,296.078339,-14.78974,17.478,0.039,16.296,0.018,15.606,0.015,4,4,4
1552,1553,296.1594,-14.76772,14.92,0.04,0.01,15.17,0.06,-0.02,15.12,0.06,-0.32,14.52,0.05,-0.15,12.44,-9999,0.069230186,296.159393,-14.767702,17.027,0.025,16.034,0.015,15.431,0.012,4,4,4
1555,1556,296.16787,-14.75436,15.4,0.05,-0.03,15.17,0.07,-0.11,15.09,0.03,-0.09,15.03,0.1,0.22,12.87,-9999,0.080150688,296.167847,-14.754361,17.276,0.03,16.402,0.02,15.93,0.018,4,4,2
1562,1563,296.27444,-14.72493,15.12,0.04,-0.08,15.18,0.07,-0.2,14.49,0.06,-0.37,13.68,0.05,0.63,8.13,0.02,0.17271961,296.274475,-14.724896,17.194,0.028,16.264,0.018,15.661,0.016,4,4,4
1563,1564,296.33714,-14.85053,15.24,0.05,-0.11,15.18,0.04,-0.11,14.98,0.06,0.02,14.8,0.04,-0.19,12.29,-9999,0.156777477,296.337097,-14.850517,16.924,0.02,16.08,0.013,15.693,0.014,4,4,2
1573,1574,296.20985,-14.92999,14.84,0.05,-0.01,15.18,0.09,0.04,14.7,0.05,-0.11,14.28,0.04,-0.08,12.74,-9999,0.361809856,296.209747,-14.929976,17.069,0.025,15.987,0.015,15.345,0.012,4,4,4
1575,1576,296.15944,-14.73332,15.28,0.04,0.06,15.18,0.08,-0.03,15.1,0.06,0.12,14.6,0.03,-0.1,12.87,-9999,0.099200935,296.159454,-14.733296,17.518,0.036,16.572,0.024,15.92,0.018,4,4,4
1576,1577,296.22402,-14.8628,15.09,0.04,0.4,15.19,0.03,0.41,15.11,0.07,0.34,14.73,0.05,0.41,11.97,0.23,0.177603266,296.223969,-14.862798,17.164,0.027,16.217,0.017,15.603,0.014,4,4,2
1578,1579,296.20544,-14.74997,15.21,0.05,0.03,15.19,0.04,-0.06,14.91,0.04,0.01,14.63,0.04,0.08,12.44,-9999,0.202350547,296.205383,-14.749959,17.302,0.03,16.385,0.02,15.835,0.016,4,4,4
1581,1582,296.2072,-14.78586,15.27,0.04,-0.02,15.19,0.04,-0.08,14.94,0.03,-0.25,14.8,0.05,-0.25,12.69,-9999,0.165526663,296.207153,-14.785867,17.14,0.027,16.202,0.018,15.782,0.016,4,4,2
1582,1583,296.09289,-14.89217,15.75,0.12,0.65,15.19,0.03,-0.07,15.11,0.07,-0.36,14.81,0.11,0.08,12.33,-9999,0.408069959,296.092773,-14.892178,17.214,0.028,16.157,0.017,15.608,0.014,4,3,4
1587,1588,296.11073,-14.72588,15.15,0.09,0.35,15.19,0.03,0.33,15.18,0.05,0.33,14.58,0.06,0.29,12.41,-9999,0.334739224,296.110779,-14.7258,17.149,0.025,16.18,0.013,15.451,0.011,4,4,4
1588,1589,296.23191,-14.91883,15.11,0.05,-0.1,15.19,0.06,-0.28,14.83,0.04,-0.04,14.78,0.14,0.07,12.33,-9999,0.374407588,296.231812,-14.918873,17.301,0.03,16.191,0.017,15.491,0.013,4,4,2
1591,1592,296.29236,-14.71469,15.01,0.04,-0.07,15.2,0.06,-0.11,15,0.04,-0.28,14.59,0.06,-0.21,12.07,-9999,0.119503332,296.292328,-14.714678,17.307,0.029,16.237,0.014,15.633,0.013,4,4,4
1593,1594,296.11526,-14.76965,15.05,0.08,-0.09,15.2,0.04,-0.07,14.97,0.05,-0.14,14.79,0.09,0.03,12.25,-9999,0.319185895,296.115173,-14.769622,17.238,0.029,16.174,0.017,15.572,0.013,4,4,2
1595,1596,296.40191,-14.73825,15.24,0.11,0.14,15.2,0.09,-0.06,14.91,0.07,-0.25,14.67,0.06,-0.01,11.77,0.18,0.474136749,296.401794,-14.738181,17.645,0.033,16.49,0.018,15.707,0.014,4,4,4
1600,1601,296.23078,-14.7844,15.23,0.05,0,15.2,0.03,0,15.03,0.06,-0.28,14.78,0.05,-0.06,12.92,-9999,0.137029704,296.230743,-14.784387,17.3,0.03,16.407,0.021,15.806,0.016,4,4,2
1609,1610,296.20897,-14.76994,15.26,0.07,0.04,15.2,0.07,-0.03,14.99,0.02,-0.17,14.9,0.06,-0.15,13,-9999,0.269222543,296.208893,-14.769947,17.025,0.025,16.201,0.018,15.758,0.015,4,4,2
1611,1612,296.2038,-14.69834,15.26,0.04,0,15.21,0.07,-0.09,15.18,0.04,0.09,14.72,0.07,-0.59,13.2,0.3,0.200652072,296.203766,-14.698295,17.681,0.039,16.481,0.017,15.782,0.014,4,4,4
1613,1614,296.31979,-14.90845,15.21,0.04,-0.07,15.21,0.05,0,14.78,0.05,-0.16,14.41,0.05,-0.01,12.18,0.23,0.317840405,296.319733,-14.908381,17.55,0.031,16.542,0.019,15.968,0.017,4,4,4
1614,1615,296.2361,-14.74335,15.22,0.05,-0.08,15.21,0.05,-0.09,15.3,0.1,0.12,14.92,0.17,-0.89,12.03,-9999,0.165048679,296.236053,-14.743344,17.009,0.024,16.131,0.016,15.734,0.015,4,4,2
1620,1621,296.23869,-14.84006,15.2,0.06,0.06,15.21,0.04,0.06,14.92,0.04,0.12,14.67,0.06,0.37,11.98,0.27,0.212726446,296.238647,-14.840102,17.636,0.04,16.614,0.024,15.979,0.018,4,4,4
1624,1625,296.26473,-14.85253,15.31,0.04,-0.05,15.21,0.04,-0.08,15.03,0.07,-0.28,14.99,0.04,-0.21,11.88,0.2,0.182648058,296.264679,-14.852542,17.228,0.028,16.246,0.018,15.829,0.016,4,4,2
1627,1628,296.20576,-14.78878,15.18,0.05,-0.05,15.22,0.05,-0.08,15.02,0.05,-0.2,14.84,0.08,-0.19,11.32,0.12,0.253186029,296.205688,-14.78879,17.141,0.027,16.227,0.018,15.679,0.015,4,4,2
1639,1640,296.284,-14.75061,15.25,0.06,0.06,15.22,0.08,-0.05,15.08,0.04,0.09,14.76,0.03,-0.15,12.09,-9999,0.027278536,296.283997,-14.750617,17.209,0.028,16.305,0.019,15.838,0.017,4,4,2
1657,1658,296.22234,-14.79683,15.29,0.07,0.07,15.24,0.03,0.01,14.96,0.04,-0.29,14.71,0.1,0.02,11.64,0.18,0.097761953,296.222321,-14.79685,17.489,0.035,16.485,0.022,15.947,0.018,4,4,4
1661,1662,296.23857,-14.83908,15.01,0.05,0.05,15.24,0.04,0.11,15.03,0.08,0.03,14.58,0.06,0.05,12.39,-9999,0.177139768,296.238525,-14.839103,17.429,0.034,16.379,0.02,15.768,0.015,4,4,4
1664,1665,296.23455,-14.81916,15.11,0.08,-0.1,15.24,0.03,-0.12,15.06,0.07,-0.43,15.19,0.06,0.4,12.7,-9999,0.09581262,296.234528,-14.819144,17.196,0.028,16.19,0.017,15.584,0.014,4,4,2
1665,1666,296.22741,-14.75796,15.27,0.04,0.01,15.24,0.04,-0.04,15.14,0.04,-0.19,14.71,0.07,0.87,8.66,0.01,0.189668389,296.227356,-14.757953,17.281,0.03,16.381,0.02,15.896,0.017,4,4,4
1670,1671,296.17963,-14.85822,15.1,0.05,-0.16,15.25,0.03,-0.1,15.37,0.12,-0.05,14.69,0.04,-0.22,12.35,-9999,0.2506382,296.179565,-14.85819,17.341,0.031,16.375,0.02,15.818,0.016,4,4,2
1671,1672,296.24048,-14.83489,14.92,0.03,-0.06,15.25,0.04,0.12,14.92,0.05,-0.23,14.81,0.07,0.17,12.42,-9999,0.252664439,296.240448,-14.834827,17.276,0.03,16.257,0.018,15.618,0.014,4,4,2
1673,1674,296.31814,-14.73676,15.3,0.06,-0.07,15.25,0.06,-0.11,15.13,0.06,-0.1,14.52,0.06,-0.12,12.02,0.26,0.197122828,296.318085,-14.736773,17.413,0.028,16.602,0.02,15.999,0.018,4,4,4
1676,1677,296.29623,-14.82869,15.18,0.03,-0.05,15.25,0.06,-0.02,14.96,0.04,-0.14,14.88,0.07,0.14,12.38,-9999,0.435618337,296.296143,-14.828603,17.607,0.038,16.588,0.024,15.983,0.018,4,4,2
1677,1678,296.27085,-14.81682,15.04,0.06,0.06,15.25,0.04,0.12,15.19,0.06,0.05,14.89,0.06,0.03,12.23,-9999,0.159194541,296.270813,-14.816794,17.403,0.033,16.342,0.02,15.782,0.016,4,4,2
1679,1680,296.19805,-14.71992,15.09,0.04,-0.05,15.25,0.07,-0.04,15.03,0.06,0,14.56,0.06,0.2,13.17,-9999,0.197624177,296.198029,-14.719869,17.606,0.036,16.479,0.017,15.802,0.014,4,4,4
1682,1683,296.22406,-14.82529,15.25,0.04,-0.07,15.25,0.03,-0.17,15.29,0.06,-0.1,14.84,0.07,0,12.23,0.26,0.427150802,296.223938,-14.825277,17.211,0.028,16.312,0.019,15.74,0.015,4,4,2
1683,1684,296.28221,-14.73159,15.15,0.04,0.09,15.25,0.03,0.13,14.92,0.03,0.03,14.81,0.06,0.45,12.01,0.29,0.172624632,296.282196,-14.731544,17.525,0.036,16.365,0.02,15.706,0.016,4,4,2
1689,1690,296.13467,-14.67695,15.32,0.06,0,15.26,0.04,-0.09,14.98,0.04,-0.24,14.67,0.03,-0.29,12.56,-9999,0.140934541,296.134644,-14.67692,17.35,0.03,16.321,0.015,15.771,0.014,4,4,4
1696,1697,296.21804,-14.92567,15.22,0.04,-0.06,15.26,0.07,-0.09,15.25,0.11,0.07,14.65,0.08,-0.12,12.39,-9999,0.290531002,296.217957,-14.925661,17.809,0.045,16.707,0.026,15.904,0.017,4,4,4
1708,1709,296.21446,-14.7708,15.24,0.06,-0.09,15.27,0.07,-0.12,15.24,0.03,-0.21,14.63,0.06,-0.25,12.4,-9999,0.140677335,296.214447,-14.770763,16.953,0.023,16.089,0.016,15.616,0.014,4,4,4
1710,1711,296.15907,-14.81507,15.27,0.05,0.7,15.27,0.08,0.97,14.9,0.08,1.01,14.49,0.07,1.12,11.81,0.2,0.324331388,296.158997,-14.815014,17.356,0.032,16.407,0.02,15.86,0.017,4,4,4
1713,1714,296.14553,-14.72429,15.11,0.05,-0.01,15.27,0.05,-0.05,15.23,0.06,-0.09,14.94,0.06,0.05,12.6,-9999,0.275970831,296.145477,-14.724233,17.694,0.039,16.804,0.022,15.893,0.015,4,4,2
1718,1719,296.15554,-14.87867,15.05,0.04,-0.08,15.28,0.04,-0.05,15.08,0.03,-0.2,14.84,0.07,-0.01,12.36,-9999,0.288983634,296.155457,-14.878673,17.625,0.039,16.429,0.021,15.762,0.015,4,4,2
1720,1721,296.2992,-14.78675,15.16,0.04,0.11,15.28,0.05,0.06,14.99,0.05,0.1,14.66,0.09,0.01,11.95,-9999,0.025367874,296.299194,-14.786754,17.337,0.031,16.329,0.019,15.717,0.015,4,4,4
